name,web_name,position,team,element,kickoff_time,opponent_team,total_points,value,was_home,team_last_5_points_h2h,team_last_5_points_vs_all,tot_assists_last_5_h2h,tot_assists_last_5,tot_bonus_last_5_h2h,tot_bonus_last_5,tot_bps_last_5_h2h,tot_bps_last_5,tot_clean_sheets_last_5_h2h,tot_clean_sheets_last_5,tot_goals_conceded_last_5_h2h,tot_goals_conceded_last_5,tot_goals_scored_last_5_h2h,tot_goals_scored_last_5,tot_own_goals_last_5_h2h,tot_own_goals_last_5,tot_penalties_missed_last_5_h2h,tot_penalties_missed_last_5,tot_penalties_saved_last_5_h2h,tot_penalties_saved_last_5,tot_red_cards_last_5_h2h,tot_red_cards_last_5,tot_yellow_cards_last_5_h2h,tot_yellow_cards_last_5,tot_saves_last_5_h2h,tot_saves_last_5,tot_total_points_last_5_h2h,tot_total_points_last_5,tot_team_points_last_5_h2h,tot_team_points_last_5,avg_ict_index_last_5_h2h,avg_ict_index_last_5,avg_influence_last_5_h2h,avg_influence_last_5,avg_creativity_last_5_h2h,avg_creativity_last_5,avg_threat_last_5_h2h,avg_threat_last_5,avg_selected_last_5_h2h,avg_selected_last_5,avg_minutes_last_5_h2h,avg_minutes_last_5
Taylor Harwood-Bellis,Harwood-Bellis,DEF,Southampton,461,2024-11-29T20:00:00Z,Chelsea,2.0,41,True,8,4,0,0,0,0,11,48,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,10,3,4,1.0,3.0,6.0,23.0,1.0,4.0,1.0,5.0,270426.0,1079644.0,22.0,90.0
Alphonse Areola,Areola,GK,West Ham,513,2024-11-30T17:30:00Z,Arsenal,0.0,43,True,7,7,0,0,2,0,50,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,10,0,5,5,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1711359.0,614365.0,36.0,0.0
Lisandro Martínez,Martinez,DEF,Manchester United,380,2024-12-01T13:30:00Z,Arsenal,2.6,44,False,6,9,0,0,1,0,66,73,0,2,5,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,13,14,4,9,2.0,2.0,20.0,14.0,1.0,2.0,3.0,0.0,464018.0,448510.0,61.0,68.0
Richarlison de Andrade,Richarlison,FWD,Spurs,497,2024-12-01T13:30:00Z,Fulham,0.8,68,True,7,7,1,1,0,0,18,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,8,2.0,1.0,5.0,4.0,4.0,5.0,9.0,2.0,144499.0,39895.0,23.0,7.0
Joško Gvardiol,Gvardiol,DEF,Manchester City,350,2024-12-01T16:00:00Z,Nottingham Forest,3.4,63,True,2,2,0,0,0,0,11,36,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,7.0,6.0,24.0,23.0,32.0,30.0,12.0,12.0,3230269.0,3267915.0,72.0,68.0
Harry Clarke,H.Clarke,DEF,Ipswich,266,2024-11-30T15:00:00Z,Nott'm Forest,-0.8,40,False,4,4,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4860.0,4499.0,13.0,5.0
Joachim Andersen,Andersen,DEF,Fulham,191,2024-12-01T13:30:00Z,Brighton & Hove Albion,1.8,43,True,12,6,1,0,0,1,65,45,0,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,8,3.0,2.0,15.0,12.0,9.0,2.0,2.0,6.0,935621.0,728391.0,65.0,65.0
Moisés Caicedo Corozo,Caicedo,MID,Chelsea,157,2024-12-01T13:30:00Z,Southampton,3.6,49,False,11,11,0,0,0,2,44,99,0,2,2,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,6,19,8,10,4.0,4.0,18.0,24.0,13.0,16.0,10.0,5.0,75431.0,147469.0,89.0,88.0
Carlos Henrique Casimiro,Casemiro,MID,Manchester United,368,2024-12-01T13:30:00Z,Arsenal,3.6,48,False,8,8,0,0,0,0,49,59,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,11,4,9,3.0,3.0,15.0,18.0,6.0,10.0,5.0,4.0,230796.0,84754.0,53.0,73.0
Roman Dixon,Dixon,DEF,Everton,627,2024-12-01T13:30:00Z,Wolverhampton Wanderers,0.0,40,True,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7851.0,7918.0,0.0,0.0
Jhon Durán,Duran,FWD,Aston Villa,38,2024-12-01T13:30:00Z,Brentford,1.0,59,True,3,1,0,0,0,0,7,18,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,5,1,1.0,1.0,1.0,3.0,2.0,3.0,3.0,8.0,119292.0,399599.0,13.0,23.0
Jacob Murphy,J.Murphy,MID,Newcastle United,402,2024-11-30T15:00:00Z,Liverpool,0.4,50,True,7,7,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,154065.0,35651.0,12.0,6.0
Sean Longstaff,Longstaff,MID,Newcastle United,410,2024-11-30T15:00:00Z,Liverpool,2.0,47,True,7,7,2,1,1,0,76,39,0,1,10,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,12,1,8,4.0,3.0,19.0,10.0,11.0,6.0,8.0,10.0,69120.0,58970.0,69.0,61.0
Leander Dendoncker,Dendoncker,MID,Aston Villa,33,2024-12-01T13:30:00Z,Brentford,0.0,45,True,2,1,0,0,0,0,25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,1,1.0,0.0,6.0,0.0,2.0,0.0,3.0,0.0,10013.0,29779.0,26.0,0.0
Trevoh Chalobah,Chalobah,DEF,Crystal Palace,159,2024-11-30T15:00:00Z,Ipswich Town,3.6,44,False,6,6,0,0,0,0,16,67,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,13,1,4,4.0,4.0,26.0,28.0,7.0,9.0,5.0,6.0,42457.0,47719.0,89.0,88.0
Ryan Manning,Manning,DEF,Southampton,467,2024-11-29T20:00:00Z,Chelsea,1.2,43,True,6,4,0,0,0,0,4,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,2.0,3.0,8.0,9.0,12.0,14.0,4.0,4.0,6573.0,6585.0,54.0,49.0
Vitalii Mykolenko,Mykolenko,DEF,Everton,231,2024-12-01T13:30:00Z,Wolverhampton Wanderers,3.0,43,True,5,2,0,0,0,0,43,59,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,16,1,2,1.0,3.0,8.0,11.0,4.0,13.0,3.0,8.0,252521.0,450796.0,54.0,90.0
Ryan Christie,Christie,MID,Bournemouth,63,2024-11-30T15:00:00Z,Tottenham Hotspur,1.4,49,True,7,7,0,0,0,0,10,42,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,6,1,7,2.0,2.0,10.0,10.0,9.0,10.0,5.0,5.0,18073.0,17781.0,62.0,58.0
Fábio Silva,Fábio Silva,FWD,Wolverhampton Wanderers,545,2024-11-30T15:00:00Z,Everton,0.0,50,False,8,8,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,8,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,19736.0,11753.0,24.0,0.0
Kepa Arrizabalaga,Arrizabalaga,GK,Bournemouth,152,2024-11-30T15:00:00Z,Tottenham Hotspur,0.8,45,True,7,7,0,0,0,0,2,16,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4,1,7,1.0,1.0,10.0,11.0,2.0,2.0,0.0,0.0,71442.0,68692.0,54.0,65.0
Frank Onyeka,Onyeka,MID,Brentford,102,2024-11-30T15:00:00Z,Aston Villa,0.0,49,False,9,11,0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,4,9,2.0,0.0,3.0,0.0,4.0,0.0,9.0,0.0,2762.0,1653.0,23.0,0.0
Youssef Ramalho Chermiti,Y. Chermiti,FWD,Everton,237,2024-12-01T13:30:00Z,Wolverhampton Wanderers,0.0,49,True,3,3,0,0,0,0,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3950.0,1274.0,8.0,0.0
Morgan Gibbs-White,Gibbs-White,MID,Nott'm Forest,433,2024-11-30T15:00:00Z,Ipswich,1.2,63,True,9,9,0,0,0,0,14,27,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,7,4,7,4.0,3.0,7.0,5.0,16.0,11.0,21.0,11.0,121582.0,122797.0,58.0,47.0
Noni Madueke,Madueke,MID,Chelsea,177,2024-12-01T13:30:00Z,Southampton,2.0,64,False,11,11,0,1,0,0,16,38,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,11,2,10,5.0,5.0,10.0,9.0,20.0,14.0,24.0,26.0,417223.0,805454.0,62.0,60.0
Nélson Cabral Semedo,N.Semedo,DEF,Wolverhampton Wanderers,559,2024-11-30T15:00:00Z,Everton,1.8,45,False,8,8,0,0,0,0,68,40,2,1,3,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,15,9,11,8,2.0,3.0,13.0,16.0,9.0,10.0,3.0,2.0,47742.0,26979.0,89.0,90.0
Tommy Doyle,Doyle,MID,Wolverhampton Wanderers,544,2024-11-30T15:00:00Z,Everton,1.6,48,False,8,8,0,0,0,0,20,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,13,8,1.0,1.0,4.0,3.0,3.0,1.0,0.0,2.0,3498.0,5358.0,24.0,18.0
Tom Heaton,Heaton,GK,Manchester United,374,2024-12-01T13:30:00Z,Arsenal,0.0,40,False,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26066.0,26120.0,0.0,0.0
Lucas Bergvall,Bergvall,MID,Spurs,481,2024-12-01T13:30:00Z,Fulham,0.4,44,True,7,7,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,8,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,84843.0,82623.0,3.0,1.0
Lesley Ugochukwu,Ugochukwu,MID,Southampton,188,2024-11-29T20:00:00Z,Chelsea,0.4,45,True,4,4,0,0,0,0,1,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,4,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,37545.0,36804.0,14.0,17.0
Evan Ferguson,Ferguson,FWD,Brighton & Hove Albion,123,2024-11-29T20:00:00Z,Fulham,2.0,55,False,8,8,0,0,2,0,23,15,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,2,8,3.0,0.0,11.0,3.0,2.0,0.0,20.0,1.0,287513.0,35673.0,49.0,5.0
Christian Eriksen,Eriksen,MID,Manchester United,370,2024-12-01T13:30:00Z,Arsenal,1.0,54,False,8,8,2,0,2,0,63,19,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,4,4,9,4.0,1.0,19.0,2.0,16.0,5.0,3.0,0.0,155574.0,23084.0,61.0,22.0
Danny Ings,Ings,FWD,West Ham,523,2024-11-30T17:30:00Z,Arsenal,2.2,50,True,7,7,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,1.0,3.0,2.0,5.0,1.0,4.0,9.0,19.0,147564.0,213517.0,8.0,16.0
Jean-Ricner Bellegarde,Bellegarde,MID,Wolverhampton Wanderers,535,2024-11-30T15:00:00Z,Everton,1.6,50,False,8,8,0,1,0,0,11,36,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,9,4,8,1.0,2.0,5.0,8.0,4.0,9.0,2.0,3.0,4910.0,7636.0,27.0,53.0
Tim Ream,Ream,DEF,Fulham,253,2024-12-01T13:30:00Z,Brighton & Hove Albion,0.0,45,True,10,6,0,0,0,0,52,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,8,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,103688.0,638.0,54.0,0.0
Benoît Badiashile,B.Badiashile,DEF,Chelsea,153,2024-12-01T13:30:00Z,Southampton,0.6,43,False,11,11,0,0,0,0,22,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,10,2.0,1.0,10.0,6.0,6.0,1.0,1.0,0.0,66858.0,12058.0,57.0,29.0
Radu Drăgușin,Dragusin,DEF,Spurs,486,2024-12-01T13:30:00Z,Fulham,2.2,43,True,7,7,0,0,0,0,25,66,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,2,8,3.0,3.0,20.0,19.0,1.0,1.0,13.0,6.0,25940.0,23136.0,81.0,86.0
Jack Stephens,Stephens,DEF,Southampton,472,2024-11-29T20:00:00Z,Chelsea,2.4,40,True,4,4,0,0,0,2,12,55,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,12,3,4,0.0,2.0,3.0,16.0,1.0,3.0,0.0,1.0,18230.0,71754.0,16.0,80.0
Mateo Kovačić,Kovačić,MID,Manchester City,354,2024-12-01T16:00:00Z,Nottingham Forest,1.4,55,True,3,3,0,0,0,1,9,47,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,3.0,3.0,10.0,9.0,15.0,17.0,9.0,8.0,371662.0,359952.0,54.0,47.0
Nicolás Domínguez,Dominguez,MID,Nott'm Forest,431,2024-11-30T15:00:00Z,Ipswich,1.8,48,True,9,9,0,0,0,0,12,53,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,4,7,2.0,3.0,9.0,13.0,3.0,7.0,6.0,9.0,3882.0,3733.0,43.0,62.0
Ben Doak,Doak,MID,Liverpool,318,2024-12-01T16:00:00Z,Newcastle United,0.0,45,False,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2876.0,2163.0,0.0,0.0
Phil Foden,Foden,MID,Manchester City,348,2024-12-01T16:00:00Z,Nottingham Forest,2.0,91,True,3,3,0,0,0,0,12,55,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,9,0,0,6.0,5.0,6.0,5.0,36.0,28.0,16.0,16.0,712335.0,674947.0,88.0,87.0
Mason Mount,Mount,MID,Manchester United,382,2024-12-01T13:30:00Z,Arsenal,0.4,63,False,8,8,0,0,0,0,7,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,9,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,304970.0,11646.0,16.0,3.0
Gabriel Martinelli Silva,Martinelli,MID,Arsenal,9,2024-11-30T17:30:00Z,Manchester United,2.4,69,True,10,10,1,0,0,1,42,34,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,12,10,8,7.0,3.0,11.0,10.0,25.0,2.0,30.0,15.0,2314636.0,395032.0,65.0,35.0
Yasin Ayari,Ayari,MID,Brighton & Hove Albion,600,2024-11-29T20:00:00Z,Fulham,1.8,50,False,8,8,0,0,0,0,11,59,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,2,8,1.0,3.0,3.0,12.0,5.0,17.0,2.0,6.0,1773.0,3200.0,19.0,72.0
Mikel Merino,Merino,MID,Arsenal,633,2024-11-30T17:30:00Z,Manchester United,2.6,60,True,9,9,0,0,0,0,9,29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7,4,8,1.0,2.0,2.0,7.0,1.0,3.0,2.0,9.0,4519.0,10757.0,10.0,44.0
Facundo Buonanotte,Buonanotte,MID,Leicester City,117,2024-11-30T15:00:00Z,West Ham United,2.4,50,True,1,1,0,0,0,1,14,69,0,0,2,10,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,12,0,1,6.0,6.0,19.0,18.0,26.0,24.0,19.0,20.0,235287.0,233578.0,67.0,62.0
Caoimhin Kelleher,Kelleher,GK,Liverpool,325,2024-12-01T16:00:00Z,Newcastle United,4.8,45,False,13,13,0,0,0,0,16,93,0,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,2,14,4,27,14,14,0.0,3.0,5.0,26.0,0.0,0.0,0.0,0.0,84952.0,239345.0,18.0,90.0
Odeluga Offiah,Offiah,DEF,Brighton & Hove Albion,139,2024-11-29T20:00:00Z,Fulham,0.0,40,False,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4135.0,7835.0,0.0,0.0
Lino da Cruz Sousa,Sousa,DEF,Aston Villa,56,2024-12-01T13:30:00Z,Brentford,0.0,40,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7808.0,7679.0,0.0,0.0
Amario Cozier-Duberry,Cozier-Duberry,MID,Brighton & Hove Albion,118,2024-11-29T20:00:00Z,Fulham,0.0,45,False,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.0,3873.0,0.0,0.0
Emerson Leite de Souza Junior,E.Royal,DEF,Spurs,487,2024-12-01T13:30:00Z,Fulham,0.0,45,True,7,7,0,0,3,0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,8,1.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,72494.0,1042.0,25.0,0.0
Kai Havertz,Havertz,FWD,Arsenal,4,2024-11-30T17:30:00Z,Manchester United,2.0,79,True,8,8,1,0,0,0,35,41,1,0,4,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,12,10,8,8,3.0,3.0,9.0,12.0,10.0,8.0,13.0,8.0,618814.0,1318110.0,60.0,68.0
Scott Carson,Carson,GK,Manchester City,344,2024-12-01T16:00:00Z,Nottingham Forest,0.0,40,True,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22075.0,22014.0,0.0,0.0
Ethan Brierley,Brierley,MID,Brentford,87,2024-11-30T15:00:00Z,Aston Villa,0.0,45,False,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3823.0,9027.0,0.0,0.0
Andrey Nascimento dos Santos,Andrey Santos,MID,Chelsea,150,2024-12-01T13:30:00Z,Southampton,0.0,45,False,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,351.0,0.0,0.0
Rico Henry,Henry,DEF,Brentford,92,2024-11-30T15:00:00Z,Aston Villa,0.0,43,False,10,10,0,0,0,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,9,1.0,0.0,6.0,0.0,3.0,0.0,1.0,0.0,135187.0,3382.0,36.0,0.0
Mateusz Lis,Lis,GK,Southampton,465,2024-11-29T20:00:00Z,Chelsea,0.0,40,True,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19185.0,11903.0,0.0,0.0
Yoane Wissa,Wissa,FWD,Brentford,110,2024-11-30T15:00:00Z,Aston Villa,7.0,61,False,10,10,0,0,1,6,55,132,1,2,5,4,1,3,0,0,0,0,0,0,0,0,1,0,0,0,16,32,4,9,4.0,6.0,17.0,29.0,6.0,9.0,20.0,22.0,407477.0,766367.0,56.0,81.0
Daniel Iversen,Iversen,GK,Leicester City,294,2024-11-30T15:00:00Z,West Ham United,0.0,40,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65311.0,64838.0,0.0,0.0
Mads Hermansen,Hermansen,GK,Leicester City,293,2024-11-30T15:00:00Z,West Ham United,1.2,45,True,1,1,0,0,0,0,3,13,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,6,0,1,2.0,2.0,18.0,17.0,0.0,0.0,0.0,0.0,96506.0,95782.0,90.0,90.0
Rob Holding,Holding,DEF,Crystal Palace,202,2024-11-30T15:00:00Z,Ipswich Town,0.0,43,False,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8541.0,8518.0,0.0,0.0
Ismaïla Sarr,I.Sarr,MID,Crystal Palace,585,2024-11-30T15:00:00Z,Ipswich Town,4.4,57,False,6,6,0,1,0,3,17,89,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,23,1,4,8.0,9.0,20.0,22.0,22.0,22.0,41.0,42.0,25928.0,27289.0,84.0,88.0
Jarrod Bowen,Bowen,MID,West Ham,514,2024-11-30T17:30:00Z,Arsenal,4.2,74,True,7,7,1,1,0,1,64,86,1,2,14,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,5,5,4.0,6.0,18.0,18.0,9.0,19.0,13.0,18.0,1250460.0,685688.0,90.0,90.0
Mark O’Mahony,O’Mahony,FWD,Brighton & Hove Albion,138,2024-11-29T20:00:00Z,Fulham,0.0,45,False,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17803.0,31795.0,0.0,0.0
Ryan Sessegnon,Sessegnon,DEF,Fulham,579,2024-12-01T13:30:00Z,Brighton & Hove Albion,0.2,42,True,9,7,0,0,0,0,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,10,8,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,38016.0,13002.0,18.0,1.0
Josh Dasilva,Dasilva,MID,Brentford,90,2024-11-30T15:00:00Z,Aston Villa,0.0,48,False,10,10,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,9,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,184725.0,458.0,9.0,0.0
Jadon Sancho,Sancho,MID,Chelsea,386,2024-12-01T13:30:00Z,Southampton,0.8,62,False,11,11,0,0,2,0,54,12,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,8,10,4.0,0.0,14.0,0.0,8.0,2.0,14.0,3.0,351779.0,120068.0,55.0,18.0
Sam Johnstone,Johnstone,GK,Wolverhampton Wanderers,204,2024-11-30T15:00:00Z,Everton,0.0,44,False,8,8,0,0,3,0,59,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,3,8,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,235508.0,45181.0,54.0,0.0
Jonny Evans,Evans,DEF,Manchester United,371,2024-12-01T13:30:00Z,Arsenal,0.4,44,False,8,8,0,0,0,0,34,18,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,9,1.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0,25048.0,12807.0,38.0,21.0
Mohamed Salah,M.Salah,MID,Liverpool,328,2024-12-01T16:00:00Z,Newcastle United,11.8,131,False,13,13,5,2,7,11,151,174,1,2,5,4,3,6,0,0,1,0,0,0,0,0,0,1,0,0,48,60,14,14,13.0,13.0,49.0,54.0,35.0,20.0,51.0,56.0,4269619.0,5321452.0,90.0,88.0
Federico Chiesa,Chiesa,MID,Liverpool,636,2024-12-01T16:00:00Z,Newcastle United,0.0,68,False,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16831.0,16441.0,0.0,0.0
Timothy Castagne,Castagne,DEF,Fulham,244,2024-12-01T13:30:00Z,Brighton & Hove Albion,0.4,42,True,8,8,0,0,0,0,51,7,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,6,8,1.0,1.0,10.0,3.0,3.0,1.0,2.0,6.0,257764.0,80027.0,65.0,10.0
Tariq Lamptey,Lamptey,DEF,Brighton & Hove Albion,131,2024-11-29T20:00:00Z,Fulham,1.6,44,False,8,8,0,1,0,0,20,23,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,8,1.0,1.0,6.0,7.0,7.0,4.0,2.0,0.0,326072.0,18266.0,23.0,17.0
Ola Aina,Aina,DEF,Nott'm Forest,422,2024-11-30T15:00:00Z,Ipswich,5.2,48,True,9,9,0,0,3,6,52,94,1,2,1,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13,29,4,7,3.0,3.0,23.0,23.0,4.0,5.0,2.0,4.0,1283709.0,1179690.0,90.0,90.0
Taiwo Awoniyi,Awoniyi,FWD,Nott'm Forest,424,2024-11-30T15:00:00Z,Ipswich,1.0,56,True,9,9,0,0,0,0,1,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,7,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,34388.0,34472.0,8.0,18.0
Leandro Trossard,Trossard,MID,Arsenal,23,2024-11-30T17:30:00Z,Manchester United,4.0,68,True,8,8,0,1,3,2,56,78,1,1,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,17,22,13,8,4.0,6.0,14.0,18.0,14.0,15.0,16.0,27.0,397131.0,215548.0,44.0,67.0
Jacob Greaves,Greaves,DEF,Ipswich,270,2024-11-30T15:00:00Z,Nott'm Forest,0.0,40,False,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440236.0,445437.0,0.0,0.0
Issa Kaboré,Kaboré,DEF,Manchester City,626,2024-12-01T16:00:00Z,Nottingham Forest,0.0,45,True,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,594.0,0.0,0.0
Alfie Whiteman,Whiteman,GK,Spurs,510,2024-12-01T13:30:00Z,Fulham,0.0,40,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71518.0,155685.0,0.0,0.0
