name,team,price,condition,position,GW
Onana,Manchester United,5.0,1.0,GK,9
Sánchez,Chelsea,4.7,1.0,GK,9
Raya,Arsenal,5.7,1.0,GK,9
Sels,Nottingham Forest,4.5,1.0,GK,9
A.Becker,Liverpool,5.4,0.0,GK,9
Pope,Newcastle United,5.0,1.0,GK,9
Pickford,Everton,4.8,1.0,GK,9
Martinez,Aston Villa,5.0,1.0,GK,9
Leno,Fulham,5.0,1.0,GK,9
Henderson,Crystal Palace,4.5,1.0,GK,9
Hermansen,Leicester City,4.5,1.0,GK,9
Flekken,Brentford,4.5,1.0,GK,9
Ederson M.,Manchester City,5.5,1.0,GK,9
Vicario,Tottenham Hotspur,5.0,1.0,GK,9
Muric,Ipswich Town,4.4,1.0,GK,9
Verbruggen,Brighton & Hove Albion,4.5,1.0,GK,9
Arrizabalaga,Bournemouth,4.5,1.0,GK,9
Areola,West Ham United,4.4,1.0,GK,9
Ramsdale,Southampton,4.4,1.0,GK,9
Kelleher,Liverpool,4.4,1.0,GK,9
Johnstone,Wolverhampton Wanderers,4.4,0.75,GK,9
Steele,Brighton & Hove Albion,4.4,1.0,GK,9
Neto,Arsenal,4.3,1.0,GK,9
McCarthy,Southampton,4.4,1.0,GK,9
José Sá,Wolverhampton Wanderers,4.3,1.0,GK,9
Travers,Bournemouth,4.4,1.0,GK,9
Walton,Ipswich Town,4.4,1.0,GK,9
Jaros,Liverpool,4.0,1.0,GK,9
Fabianski,West Ham United,4.0,1.0,GK,9
Setford,Arsenal,4.5,1.0,GK,9
Gauci,Aston Villa,4.0,1.0,GK,9
Olsen,Aston Villa,4.5,1.0,GK,9
Zych,Aston Villa,4.0,1.0,GK,9
Dennis,Bournemouth,4.0,1.0,GK,9
Valdimarsson,Brentford,4.0,1.0,GK,9
Bergström,Chelsea,4.0,1.0,GK,9
Bettinelli,Chelsea,4.0,1.0,GK,9
Jørgensen,Chelsea,4.3,1.0,GK,9
Matthews,Crystal Palace,4.0,1.0,GK,9
Turner,Crystal Palace,4.0,1.0,GK,9
J.Virginia,Everton,4.0,1.0,GK,9
Begovic,Everton,4.0,1.0,GK,9
Benda,Fulham,4.0,1.0,GK,9
Slicker,Ipswich Town,4.0,1.0,GK,9
Iversen,Leicester City,4.0,1.0,GK,9
Stolarczyk,Leicester City,4.0,0.0,GK,9
Ward,Leicester City,4.0,1.0,GK,9
Carson,Manchester City,4.0,1.0,GK,9
Ortega Moreno,Manchester City,5.3,1.0,GK,9
Bayindir,Manchester United,4.4,1.0,GK,9
Heaton,Manchester United,4.0,1.0,GK,9
Dúbravka,Newcastle United,4.3,0.75,GK,9
Odysseas,Newcastle United,4.4,1.0,GK,9
Ruddy,Newcastle United,4.0,1.0,GK,9
C.Miguel,Nottingham Forest,4.3,1.0,GK,9
Bazunu,Southampton,4.4,0.0,GK,9
Lumley,Southampton,4.0,1.0,GK,9
Austin,Tottenham Hotspur,4.0,1.0,GK,9
Forster,Tottenham Hotspur,4.4,1.0,GK,9
Whiteman,Tottenham Hotspur,4.0,1.0,GK,9
Foderingham,West Ham United,4.4,1.0,GK,9
Bentley,Wolverhampton Wanderers,4.0,1.0,GK,9
King,Wolverhampton Wanderers,4.0,1.0,GK,9
Alexander-Arnold,Liverpool,7.1,1.0,DEF,9
Gabriel,Arsenal,6.3,1.0,DEF,9
Konaté,Liverpool,5.3,1.0,DEF,9
Virgil,Liverpool,6.1,1.0,DEF,9
Dalot,Manchester United,5.1,1.0,DEF,9
Gvardiol,Manchester City,6.1,1.0,DEF,9
Justin,Leicester City,4.6,1.0,DEF,9
Robertson,Liverpool,6.0,1.0,DEF,9
Aina,Nottingham Forest,4.5,1.0,DEF,9
Romero,Tottenham Hotspur,5.1,1.0,DEF,9
Keane,Everton,4.2,1.0,DEF,9
Murillo,Nottingham Forest,4.5,1.0,DEF,9
Digne,Aston Villa,4.6,1.0,DEF,9
Veltman,Brighton & Hove Albion,4.5,1.0,DEF,9
Milenković,Nottingham Forest,4.5,1.0,DEF,9
Pedro Porro,Tottenham Hotspur,5.5,1.0,DEF,9
De Ligt,Manchester United,5.0,1.0,DEF,9
Mazraoui,Manchester United,4.6,1.0,DEF,9
Collins,Brentford,4.5,1.0,DEF,9
Robinson,Fulham,4.7,1.0,DEF,9
Van de Ven,Tottenham Hotspur,4.7,1.0,DEF,9
Guéhi,Crystal Palace,4.4,1.0,DEF,9
Lewis,Manchester City,4.8,1.0,DEF,9
Aït-Nouri,Wolverhampton Wanderers,4.5,1.0,DEF,9
Dunk,Brighton & Hove Albion,4.5,1.0,DEF,9
White,Arsenal,6.3,1.0,DEF,9
Young,Everton,4.5,1.0,DEF,9
Martinez,Manchester United,4.5,1.0,DEF,9
Pinnock,Brentford,4.5,1.0,DEF,9
Van Hecke,Brighton & Hove Albion,4.5,1.0,DEF,9
Tarkowski,Everton,4.8,1.0,DEF,9
J.Timber,Arsenal,5.5,0.5,DEF,9
Saliba,Arsenal,6.0,0.0,DEF,9
Colwill,Chelsea,4.6,1.0,DEF,9
Davis,Ipswich Town,4.5,1.0,DEF,9
Faes,Leicester City,4.2,1.0,DEF,9
Stones,Manchester City,5.3,1.0,DEF,9
Burn,Newcastle United,4.4,1.0,DEF,9
Sugawara,Southampton,4.5,0.75,DEF,9
Zabarnyi,Bournemouth,4.4,1.0,DEF,9
Mitchell,Crystal Palace,4.9,1.0,DEF,9
Hall,Newcastle United,4.3,1.0,DEF,9
Udogie,Tottenham Hotspur,4.9,1.0,DEF,9
Kilman,West Ham United,4.5,1.0,DEF,9
Konsa,Aston Villa,4.5,1.0,DEF,9
Kerkez,Bournemouth,4.4,1.0,DEF,9
Livramento,Newcastle United,4.5,1.0,DEF,9
Pau,Aston Villa,4.5,1.0,DEF,9
Muñoz,Crystal Palace,4.8,1.0,DEF,9
Tete,Fulham,4.5,1.0,DEF,9
Akanji,Manchester City,5.5,1.0,DEF,9
Alex Moreno,Nottingham Forest,4.4,1.0,DEF,9
Senesi,Bournemouth,4.8,1.0,DEF,9
Smith,Bournemouth,4.5,1.0,DEF,9
Cucurella,Chelsea,5.0,1.0,DEF,9
Bassey,Fulham,4.5,1.0,DEF,9
Schär,Newcastle United,5.4,1.0,DEF,9
Mavropanos,West Ham United,4.5,1.0,DEF,9
Calafiori,Arsenal,5.8,0.25,DEF,9
Lacroix,Crystal Palace,4.5,1.0,DEF,9
Harwood-Bellis,Southampton,4.0,1.0,DEF,9
Trippier,Newcastle United,5.7,0.0,DEF,9
Mykolenko,Everton,4.3,1.0,DEF,9
Kristiansen,Leicester City,4.5,1.0,DEF,9
Okoli,Leicester City,4.0,1.0,DEF,9
Rúben,Manchester City,5.5,1.0,DEF,9
Evans,Manchester United,4.4,0.75,DEF,9
N.Williams,Nottingham Forest,4.4,1.0,DEF,9
Cash,Aston Villa,4.4,1.0,DEF,9
Diego Carlos,Aston Villa,4.5,1.0,DEF,9
W.Fofana,Chelsea,4.5,1.0,DEF,9
Andersen,Fulham,4.3,0.0,DEF,9
Greaves,Ipswich Town,4.1,0.0,DEF,9
Tuanzebe,Ipswich Town,4.0,0.0,DEF,9
Emerson,West Ham United,4.4,1.0,DEF,9
O'Shea,Ipswich Town,4.0,1.0,DEF,9
Krafth,Newcastle United,4.4,1.0,DEF,9
Walker-Peters,Southampton,4.4,1.0,DEF,9
C.Richards,Crystal Palace,4.4,0.0,DEF,9
Clyne,Crystal Palace,4.4,1.0,DEF,9
Tsimikas,Liverpool,4.6,1.0,DEF,9
Bednarek,Southampton,4.0,1.0,DEF,9
Wan-Bissaka,West Ham United,4.4,1.0,DEF,9
Coufal,West Ham United,4.4,1.0,DEF,9
N.Semedo,Wolverhampton Wanderers,4.5,1.0,DEF,9
Roerslev,Brentford,4.4,1.0,DEF,9
Maguire,Manchester United,4.9,0.0,DEF,9
Kelly,Newcastle United,4.4,1.0,DEF,9
Zinchenko,Arsenal,4.8,1.0,DEF,9
Maatsen,Aston Villa,4.8,1.0,DEF,9
J.Araujo,Bournemouth,4.4,1.0,DEF,9
Ajer,Brentford,4.5,1.0,DEF,9
Van den Berg,Brentford,4.0,1.0,DEF,9
Igor,Brighton & Hove Albion,4.4,1.0,DEF,9
F.Kadıoğlu,Brighton & Hove Albion,4.5,1.0,DEF,9
Disasi,Chelsea,4.3,1.0,DEF,9
Gusto,Chelsea,4.9,1.0,DEF,9
Tosin,Chelsea,4.4,1.0,DEF,9
Walker,Manchester City,5.3,0.0,DEF,9
Diop,Fulham,4.4,1.0,DEF,9
Todibo,West Ham United,4.4,1.0,DEF,9
Dawson,Wolverhampton Wanderers,4.4,1.0,DEF,9
Taylor,Southampton,3.9,1.0,DEF,9
Chalobah,Crystal Palace,4.4,1.0,DEF,9
Johnson,Ipswich Town,4.0,0.0,DEF,9
Bradley,Liverpool,4.7,0.5,DEF,9
Morato,Nottingham Forest,4.5,1.0,DEF,9
Manning,Southampton,4.3,1.0,DEF,9
Toti,Wolverhampton Wanderers,4.3,1.0,DEF,9
Nedeljkovic,Aston Villa,4.0,1.0,DEF,9
Huijsen,Bournemouth,4.4,1.0,DEF,9
Estupiñan,Brighton & Hove Albion,5.0,1.0,DEF,9
Woolfenden,Ipswich Town,4.0,1.0,DEF,9
Boly,Nottingham Forest,4.3,1.0,DEF,9
Cresswell,West Ham United,4.0,1.0,DEF,9
Mosquera,Wolverhampton Wanderers,4.0,0.0,DEF,9
Kiwior,Arsenal,4.8,1.0,DEF,9
Bogarde,Aston Villa,4.0,1.0,DEF,9
Branthwaite,Everton,4.8,1.0,DEF,9
Vestergaard,Leicester City,4.0,0.0,DEF,9
Gomez,Liverpool,4.8,1.0,DEF,9
Stephens,Southampton,4.0,1.0,DEF,9
Dragusin,Tottenham Hotspur,4.3,1.0,DEF,9
Spence,Tottenham Hotspur,4.4,0.25,DEF,9
Doherty,Wolverhampton Wanderers,4.4,1.0,DEF,9
S.Bueno,Wolverhampton Wanderers,4.3,1.0,DEF,9
Tomiyasu,Arsenal,4.8,0.0,DEF,9
Mee,Brentford,4.3,1.0,DEF,9
Webster,Brighton & Hove Albion,4.4,0.0,DEF,9
B.Badiashile,Chelsea,4.3,1.0,DEF,9
Chadi Riad,Crystal Palace,4.3,0.0,DEF,9
Coleman,Everton,4.3,1.0,DEF,9
Castagne,Fulham,4.2,0.0,DEF,9
Burgess,Ipswich Town,3.9,1.0,DEF,9
H.Clarke,Ipswich Town,4.0,1.0,DEF,9
Quansah,Liverpool,4.0,1.0,DEF,9
Aké,Manchester City,5.3,1.0,DEF,9
Lindelof,Manchester United,4.3,1.0,DEF,9
Toffolo,Nottingham Forest,4.3,1.0,DEF,9
Tierney,Arsenal,4.3,0.0,DEF,9
Kacurri,Arsenal,4.0,1.0,DEF,9
Heaven,Arsenal,4.0,1.0,DEF,9
Nichols,Arsenal,4.0,1.0,DEF,9
Hause,Aston Villa,4.0,1.0,DEF,9
Mings,Aston Villa,4.4,1.0,DEF,9
Swinkels,Aston Villa,4.0,1.0,DEF,9
Aarons,Bournemouth,4.3,1.0,DEF,9
Hill,Bournemouth,4.0,1.0,DEF,9
Henry,Brentford,4.3,0.0,DEF,9
Hickey,Brentford,4.4,0.0,DEF,9
Ji-soo,Brentford,3.9,1.0,DEF,9
Meghoma,Brentford,4.0,1.0,DEF,9
Lamptey,Brighton & Hove Albion,4.4,1.0,DEF,9
Samuels,Brighton & Hove Albion,4.0,1.0,DEF,9
Chilwell,Chelsea,4.7,1.0,DEF,9
James,Chelsea,4.9,1.0,DEF,9
Holding,Crystal Palace,4.3,1.0,DEF,9
Ward,Crystal Palace,4.3,1.0,DEF,9
Kporha,Crystal Palace,4.0,1.0,DEF,9
Patterson,Everton,4.4,1.0,DEF,9
O'Brien,Everton,4.7,1.0,DEF,9
Dixon,Everton,4.0,1.0,DEF,9
Sessegnon,Fulham,4.3,1.0,DEF,9
J.Cuenca,Fulham,4.4,1.0,DEF,9
Townsend,Ipswich Town,4.0,1.0,DEF,9
Coady,Leicester City,4.0,1.0,DEF,9
Ricardo,Leicester City,4.3,1.0,DEF,9
Thomas,Leicester City,3.9,1.0,DEF,9
Malacia,Manchester United,4.4,0.25,DEF,9
Shaw,Manchester United,4.9,0.25,DEF,9
Yoro,Manchester United,4.3,0.0,DEF,9
A.Murphy,Newcastle United,4.0,1.0,DEF,9
Botman,Newcastle United,4.4,0.0,DEF,9
Lascelles,Newcastle United,4.5,0.0,DEF,9
Targett,Newcastle United,4.0,0.25,DEF,9
Omobamidele,Nottingham Forest,4.3,1.0,DEF,9
Bella-Kotchap,Southampton,3.9,1.0,DEF,9
Bree,Southampton,4.0,1.0,DEF,9
Edwards,Southampton,3.9,1.0,DEF,9
Larios,Southampton,4.0,1.0,DEF,9
Wood,Southampton,4.0,1.0,DEF,9
Davies,Tottenham Hotspur,4.4,1.0,DEF,9
Reguilón,Tottenham Hotspur,4.3,1.0,DEF,9
Casey,West Ham United,4.0,1.0,DEF,9
Pedro Lima,Wolverhampton Wanderers,4.0,1.0,DEF,9
Meupiyou,Wolverhampton Wanderers,4.0,0.5,DEF,9
Pond,Wolverhampton Wanderers,4.0,1.0,DEF,9
M.Salah,Liverpool,12.6,1.0,MID,9
Palmer,Chelsea,10.9,1.0,MID,9
Luis Díaz,Liverpool,7.9,1.0,MID,9
Saka,Arsenal,10.0,0.5,MID,9
Mbeumo,Brentford,7.6,1.0,MID,9
McNeil,Everton,5.8,1.0,MID,9
Madueke,Chelsea,6.5,1.0,MID,9
Maddison,Tottenham Hotspur,7.6,1.0,MID,9
Son,Tottenham Hotspur,9.9,0.25,MID,9
Barnes,Newcastle United,6.5,1.0,MID,9
Kovačić,Manchester City,5.6,1.0,MID,9
Johnson,Tottenham Hotspur,6.7,1.0,MID,9
Bowen,West Ham United,7.4,1.0,MID,9
Martinelli,Arsenal,7.0,1.0,MID,9
Smith Rowe,Fulham,5.7,1.0,MID,9
Diogo J.,Liverpool,7.4,0.0,MID,9
Rogers,Aston Villa,5.4,1.0,MID,9
Buonanotte,Leicester City,5.0,1.0,MID,9
Semenyo,Bournemouth,5.6,1.0,MID,9
Kulusevski,Tottenham Hotspur,6.2,1.0,MID,9
Mitoma,Brighton & Hove Albion,6.6,1.0,MID,9
Georginio,Brighton & Hove Albion,5.5,1.0,MID,9
Gordon,Newcastle United,7.3,1.0,MID,9
Tielemans,Aston Villa,5.5,1.0,MID,9
Adama,Fulham,5.1,1.0,MID,9
Garnacho,Manchester United,6.2,1.0,MID,9
Iwobi,Fulham,5.5,1.0,MID,9
Souček,West Ham United,5.0,1.0,MID,9
Onana,Aston Villa,5.1,1.0,MID,9
Cook,Bournemouth,5.0,1.0,MID,9
Tavernier,Bournemouth,5.5,1.0,MID,9
Damsgaard,Brentford,5.0,1.0,MID,9
Mavididi,Leicester City,5.3,1.0,MID,9
Bernardo,Manchester City,6.5,1.0,MID,9
Trossard,Arsenal,6.9,1.0,MID,9
Rashford,Manchester United,6.9,1.0,MID,9
Mario Jr.,Wolverhampton Wanderers,5.0,1.0,MID,9
Thomas,Arsenal,5.0,1.0,MID,9
Hinshelwood,Brighton & Hove Albion,5.0,1.0,MID,9
Eze,Crystal Palace,6.7,1.0,MID,9
Ndidi,Leicester City,5.0,1.0,MID,9
Hudson-Odoi,Nottingham Forest,5.4,0.75,MID,9
L.Paquetá,West Ham United,5.9,1.0,MID,9
Baleba,Brighton & Hove Albion,5.0,1.0,MID,9
Kluivert,Bournemouth,5.3,1.0,MID,9
Andreas,Fulham,5.3,1.0,MID,9
Szoboszlai,Liverpool,6.4,1.0,MID,9
Kudus,West Ham United,6.3,0.0,MID,9
Caicedo,Chelsea,4.9,1.0,MID,9
Minteh,Brighton & Hove Albion,5.4,0.75,MID,9
Doku,Manchester City,6.3,0.0,MID,9
B.Fernandes,Manchester United,8.2,1.0,MID,9
Bruno G.,Newcastle United,6.2,1.0,MID,9
Joelinton,Newcastle United,6.0,1.0,MID,9
Bissouma,Tottenham Hotspur,4.9,1.0,MID,9
Bellegarde,Wolverhampton Wanderers,5.0,1.0,MID,9
O.Dango,Bournemouth,5.0,1.0,MID,9
Morsy,Ipswich Town,4.9,1.0,MID,9
A.Fatawu,Leicester City,5.4,1.0,MID,9
Gravenberch,Liverpool,5.0,1.0,MID,9
Sávio,Manchester City,6.5,1.0,MID,9
Amad,Manchester United,5.0,1.0,MID,9
Sinisterra,Bournemouth,5.0,0.0,MID,9
Janelt,Brentford,4.9,1.0,MID,9
Lewis-Potter,Brentford,5.0,1.0,MID,9
Carvalho,Brentford,4.8,1.0,MID,9
Sancho,Chelsea,6.4,1.0,MID,9
Jones,Liverpool,5.3,1.0,MID,9
Anderson,Nottingham Forest,5.0,1.0,MID,9
Aribo,Southampton,4.9,1.0,MID,9
Dibling,Southampton,4.6,1.0,MID,9
Ramsey,Aston Villa,5.4,1.0,MID,9
Christie,Bournemouth,4.9,1.0,MID,9
Harrison,Everton,5.3,1.0,MID,9
Hutchinson,Ipswich Town,5.3,1.0,MID,9
De Bruyne,Manchester City,9.4,0.0,MID,9
J.Murphy,Newcastle United,5.1,1.0,MID,9
Yates,Nottingham Forest,4.9,1.0,MID,9
Gibbs-White,Nottingham Forest,6.3,0.5,MID,9
Schade,Brentford,5.3,1.0,MID,9
Nørgaard,Brentford,4.8,1.0,MID,9
Szmodics,Ipswich Town,5.8,1.0,MID,9
J.Ayew,Leicester City,5.2,1.0,MID,9
Mac Allister,Liverpool,6.2,1.0,MID,9
Grealish,Manchester City,6.4,0.0,MID,9
Elanga,Nottingham Forest,5.2,1.0,MID,9
Bailey,Aston Villa,6.3,1.0,MID,9
Adingra,Brighton & Hove Albion,5.4,1.0,MID,9
Nkunku,Chelsea,6.0,1.0,MID,9
A.Doucoure,Everton,5.2,1.0,MID,9
Nelson,Fulham,5.0,1.0,MID,9
Winks,Leicester City,4.5,1.0,MID,9
M.Fernandes,Southampton,5.0,1.0,MID,9
P.M.Sarr,Tottenham Hotspur,4.9,1.0,MID,9
G.Rodríguez,West Ham United,4.9,1.0,MID,9
Enzo,Chelsea,4.9,1.0,MID,9
Gana,Everton,4.9,1.0,MID,9
Mainoo,Manchester United,5.2,0.0,MID,9
Downes,Southampton,4.9,1.0,MID,9
Kamada,Crystal Palace,5.2,1.0,MID,9
Wharton,Crystal Palace,4.8,1.0,MID,9
Gündogan,Manchester City,6.5,1.0,MID,9
Werner,Tottenham Hotspur,6.2,1.0,MID,9
Scott,Bournemouth,4.8,0.0,MID,9
I.Sarr,Crystal Palace,5.8,1.0,MID,9
Lukić,Fulham,4.9,0.0,MID,9
J.Clarke,Ipswich Town,5.5,1.0,MID,9
Casemiro,Manchester United,4.8,1.0,MID,9
Eriksen,Manchester United,5.4,1.0,MID,9
J.Gomes,Wolverhampton Wanderers,4.9,1.0,MID,9
Rice,Arsenal,6.3,1.0,MID,9
Barkley,Aston Villa,5.2,1.0,MID,9
McGinn,Aston Villa,5.2,1.0,MID,9
Wieffer,Brighton & Hove Albion,4.8,1.0,MID,9
Ayari,Brighton & Hove Albion,5.0,1.0,MID,9
Phillips,Ipswich Town,4.9,1.0,MID,9
Longstaff,Newcastle United,4.7,1.0,MID,9
Bentancur,Tottenham Hotspur,5.0,1.0,MID,9
Jensen,Brentford,5.3,1.0,MID,9
Neto,Chelsea,6.2,1.0,MID,9
João Félix,Chelsea,6.1,1.0,MID,9
Skipp,Leicester City,4.9,1.0,MID,9
Foden,Manchester City,9.2,1.0,MID,9
Tonali,Newcastle United,5.5,1.0,MID,9
Willock,Newcastle United,4.8,1.0,MID,9
Jota Silva,Nottingham Forest,5.9,1.0,MID,9
Sosa,Nottingham Forest,5.5,1.0,MID,9
Lallana,Southampton,5.0,1.0,MID,9
Brereton Díaz,Southampton,5.1,1.0,MID,9
Lerma,Crystal Palace,4.8,1.0,MID,9
Iroegbunam,Everton,4.5,0.0,MID,9
Berge,Fulham,5.0,1.0,MID,9
Burns,Ipswich Town,4.9,1.0,MID,9
Chaplin,Ipswich Town,5.2,1.0,MID,9
De Cordova-Reid,Leicester City,5.2,1.0,MID,9
Matheus N.,Manchester City,4.9,1.0,MID,9
Ødegaard,Arsenal,8.2,0.0,MID,9
Garner,Everton,5.0,0.0,MID,9
Mangala,Everton,5.0,1.0,MID,9
Summerville,West Ham United,5.7,1.0,MID,9
Hee Chan,Wolverhampton Wanderers,6.1,0.0,MID,9
André,Wolverhampton Wanderers,5.0,1.0,MID,9
Enciso,Brighton & Hove Albion,5.4,1.0,MID,9
C.Doucouré,Crystal Palace,4.9,0.5,MID,9
Hughes,Crystal Palace,4.9,1.0,MID,9
Schlupp,Crystal Palace,4.8,1.0,MID,9
Lindstrøm,Everton,5.2,1.0,MID,9
Luongo,Ipswich Town,4.5,0.0,MID,9
Ogbene,Ipswich Town,5.0,1.0,MID,9
Dominguez,Nottingham Forest,4.8,1.0,MID,9
Ward-Prowse,Nottingham Forest,6.2,1.0,MID,9
Smallbone,Southampton,5.0,0.0,MID,9
Odobert,Tottenham Hotspur,5.3,1.0,MID,9
Álvarez,West Ham United,5.0,1.0,MID,9
Doyle,Wolverhampton Wanderers,4.8,1.0,MID,9
