name,team,price,condition,position,GW
Huijsen,Bournemouth,4.4,1.0,DEF,21
Aït-Nouri,Wolverhampton Wanderers,4.8,1.0,DEF,21
Mykolenko,Everton,4.3,1.0,DEF,21
Zabarnyi,Bournemouth,4.4,1.0,DEF,21
Guéhi,Crystal Palace,4.5,1.0,DEF,21
Schär,Newcastle United,5.4,1.0,DEF,21
Chalobah,Crystal Palace,4.4,1.0,DEF,21
Dalot,Manchester United,5.0,0.0,DEF,21
Robertson,Liverpool,5.9,1.0,DEF,21
N.Williams,Nottingham Forest,4.3,1.0,DEF,21
Digne,Aston Villa,4.6,1.0,DEF,21
Lacroix,Crystal Palace,4.5,1.0,DEF,21
Martinez,Manchester United,4.4,1.0,DEF,21
Mazraoui,Manchester United,4.4,1.0,DEF,21
Davis,Ipswich Town,4.5,1.0,DEF,21
Konaté,Liverpool,5.1,1.0,DEF,21
Colwill,Chelsea,4.6,1.0,DEF,21
Cucurella,Chelsea,5.2,1.0,DEF,21
Lewis,Manchester City,4.6,1.0,DEF,21
Livramento,Newcastle United,4.5,1.0,DEF,21
Veltman,Brighton & Hove Albion,4.4,1.0,DEF,21
Van Hecke,Brighton & Hove Albion,4.5,1.0,DEF,21
De Ligt,Manchester United,4.9,1.0,DEF,21
Emerson,West Ham United,4.4,0.75,DEF,21
Kilman,West Ham United,4.4,1.0,DEF,21
Bassey,Fulham,4.5,1.0,DEF,21
Justin,Leicester City,4.2,1.0,DEF,21
Konsa,Aston Villa,4.4,1.0,DEF,21
Branthwaite,Everton,4.8,1.0,DEF,21
Tete,Fulham,4.4,0.0,DEF,21
Udogie,Tottenham Hotspur,4.8,0.0,DEF,21
Dunk,Brighton & Hove Albion,4.3,1.0,DEF,21
Walker-Peters,Southampton,4.3,1.0,DEF,21
Akanji,Manchester City,5.3,1.0,DEF,21
Harwood-Bellis,Southampton,4.1,1.0,DEF,21
Romero,Tottenham Hotspur,4.9,0.0,DEF,21
N.Semedo,Wolverhampton Wanderers,4.5,1.0,DEF,21
Smith,Bournemouth,4.4,0.0,DEF,21
Sugawara,Southampton,4.3,1.0,DEF,21
Toti,Wolverhampton Wanderers,4.3,0.0,DEF,21
Pinnock,Brentford,4.4,0.0,DEF,21
Pau,Aston Villa,4.3,0.0,DEF,21
Keane,Everton,4.0,1.0,DEF,21
Van den Berg,Brentford,4.1,1.0,DEF,21
Roerslev,Brentford,4.3,1.0,DEF,21
Alex Moreno,Nottingham Forest,4.3,1.0,DEF,21
Mavropanos,West Ham United,4.3,1.0,DEF,21
Gusto,Chelsea,4.9,1.0,DEF,21
Estupiñan,Brighton & Hove Albion,5.0,1.0,DEF,21
O'Shea,Ipswich Town,4.1,1.0,DEF,21
Rúben,Manchester City,5.4,0.25,DEF,21
Van de Ven,Tottenham Hotspur,4.5,0.0,DEF,21
Doherty,Wolverhampton Wanderers,4.3,1.0,DEF,21
White,Arsenal,6.1,0.0,DEF,21
Faes,Leicester City,4.0,1.0,DEF,21
Bednarek,Southampton,4.0,1.0,DEF,21
Calafiori,Arsenal,5.8,0.75,DEF,21
Cash,Aston Villa,4.4,1.0,DEF,21
S.Bueno,Wolverhampton Wanderers,4.3,1.0,DEF,21
Morato,Nottingham Forest,4.5,1.0,DEF,21
Lamptey,Brighton & Hove Albion,4.4,0.75,DEF,21
Diop,Fulham,4.4,1.0,DEF,21
Todibo,West Ham United,4.2,0.25,DEF,21
Kristiansen,Leicester City,4.5,1.0,DEF,21
Aké,Manchester City,5.3,1.0,DEF,21
Trippier,Newcastle United,5.6,1.0,DEF,21
Tosin,Chelsea,4.2,1.0,DEF,21
Andersen,Fulham,4.2,1.0,DEF,21
Dragusin,Tottenham Hotspur,4.3,1.0,DEF,21
Diego Carlos,Aston Villa,4.5,0.0,DEF,21
Senesi,Bournemouth,4.7,0.0,DEF,21
Disasi,Chelsea,4.2,1.0,DEF,21
Greaves,Ipswich Town,3.9,1.0,DEF,21
Stones,Manchester City,5.3,0.25,DEF,21
F.Kadıoğlu,Brighton & Hove Albion,4.5,0.0,DEF,21
W.Fofana,Chelsea,4.4,0.0,DEF,21
Castagne,Fulham,4.2,1.0,DEF,21
Maatsen,Aston Villa,4.5,1.0,DEF,21
Igor,Brighton & Hove Albion,4.4,0.0,DEF,21
Okoli,Leicester City,4.0,1.0,DEF,21
Dawson,Wolverhampton Wanderers,4.3,1.0,DEF,21
Zinchenko,Arsenal,4.8,1.0,DEF,21
C.Richards,Crystal Palace,4.4,1.0,DEF,21
Burgess,Ipswich Town,4.0,1.0,DEF,21
Tuanzebe,Ipswich Town,3.9,0.0,DEF,21
Tsimikas,Liverpool,4.6,1.0,DEF,21
Maguire,Manchester United,4.9,1.0,DEF,21
Johnson,Ipswich Town,3.9,1.0,DEF,21
Gomez,Liverpool,4.8,0.0,DEF,21
Evans,Manchester United,4.4,0.25,DEF,21
Manning,Southampton,4.3,1.0,DEF,21
Kiwior,Arsenal,4.8,1.0,DEF,21
Clyne,Crystal Palace,4.3,1.0,DEF,21
Woolfenden,Ipswich Town,4.0,1.0,DEF,21
Walker,Manchester City,5.1,1.0,DEF,21
Wood,Southampton,4.0,1.0,DEF,21
Coufal,West Ham United,4.2,1.0,DEF,21
Hill,Bournemouth,3.9,1.0,DEF,21
Bradley,Liverpool,4.7,1.0,DEF,21
Kelly,Newcastle United,4.2,1.0,DEF,21
Spence,Tottenham Hotspur,4.4,1.0,DEF,21
Krafth,Newcastle United,4.3,0.75,DEF,21
Stephens,Southampton,4.0,0.0,DEF,21
Davies,Tottenham Hotspur,4.3,0.0,DEF,21
Ajer,Brentford,4.4,0.0,DEF,21
Aarons,Bournemouth,4.3,1.0,DEF,21
J.Araujo,Bournemouth,4.3,0.0,DEF,21
Vestergaard,Leicester City,4.0,0.75,DEF,21
Mee,Brentford,4.2,1.0,DEF,21
Coady,Leicester City,4.0,1.0,DEF,21
Yoro,Manchester United,4.3,1.0,DEF,21
Bree,Southampton,3.9,1.0,DEF,21
Mings,Aston Villa,4.4,1.0,DEF,21
B.Badiashile,Chelsea,4.3,0.0,DEF,21
James,Chelsea,4.8,1.0,DEF,21
Taylor,Southampton,3.9,1.0,DEF,21
Cresswell,West Ham United,3.9,1.0,DEF,21
Nedeljkovic,Aston Villa,3.9,1.0,DEF,21
Patterson,Everton,4.4,1.0,DEF,21
J.Cuenca,Fulham,4.4,1.0,DEF,21
Quansah,Liverpool,3.9,1.0,DEF,21
Lindelof,Manchester United,4.3,0.25,DEF,21
Boly,Nottingham Forest,4.2,1.0,DEF,21
Coleman,Everton,4.3,1.0,DEF,21
Toffolo,Nottingham Forest,4.2,1.0,DEF,21
Mosquera,Wolverhampton Wanderers,3.9,0.0,DEF,21
Bogarde,Aston Villa,4.0,1.0,DEF,21
Ji-soo,Brentford,3.9,1.0,DEF,21
Webster,Brighton & Hove Albion,4.3,1.0,DEF,21
Acheampong,Chelsea,4.0,1.0,DEF,21
Kporha,Crystal Palace,4.0,1.0,DEF,21
Sessegnon,Fulham,4.2,1.0,DEF,21
Ricardo,Leicester City,4.1,0.0,DEF,21
Shaw,Manchester United,4.9,0.25,DEF,21
Scarles,West Ham United,4.0,1.0,DEF,21
Tomiyasu,Arsenal,4.8,0.0,DEF,21
Meghoma,Brentford,4.0,1.0,DEF,21
Chadi Riad,Crystal Palace,4.3,1.0,DEF,21
O'Brien,Everton,4.6,1.0,DEF,21
H.Clarke,Ipswich Town,4.0,1.0,DEF,21
Townsend,Ipswich Town,3.9,1.0,DEF,21
Thomas,Leicester City,3.9,1.0,DEF,21
Simpson-Pusey,Manchester City,4.0,1.0,DEF,21
Malacia,Manchester United,4.4,1.0,DEF,21
Botman,Newcastle United,4.4,0.75,DEF,21
Targett,Newcastle United,4.0,1.0,DEF,21
Reguilón,Tottenham Hotspur,4.2,1.0,DEF,21
Dorrington,Tottenham Hotspur,4.0,1.0,DEF,21
Casey,West Ham United,4.0,1.0,DEF,21
Pond,Wolverhampton Wanderers,3.9,1.0,DEF,21
Tierney,Arsenal,4.3,1.0,DEF,21
Kacurri,Arsenal,4.0,1.0,DEF,21
Heaven,Arsenal,4.0,1.0,DEF,21
Nichols,Arsenal,4.0,1.0,DEF,21
Hause,Aston Villa,3.9,1.0,DEF,21
Swinkels,Aston Villa,4.0,1.0,DEF,21
Kinsey,Bournemouth,4.0,1.0,DEF,21
Harris,Bournemouth,4.0,1.0,DEF,21
Akinmboni,Bournemouth,4.0,1.0,DEF,21
Soler,Bournemouth,4.0,1.0,DEF,21
Henry,Brentford,4.3,1.0,DEF,21
Hickey,Brentford,4.3,0.0,DEF,21
Arthur,Brentford,4.0,1.0,DEF,21
Samuels,Brighton & Hove Albion,4.0,1.0,DEF,21
McConville,Brighton & Hove Albion,4.0,1.0,DEF,21
Slater,Brighton & Hove Albion,4.0,1.0,DEF,21
Chilwell,Chelsea,4.7,1.0,DEF,21
Holding,Crystal Palace,4.2,1.0,DEF,21
Ward,Crystal Palace,4.3,1.0,DEF,21
Dixon,Everton,4.0,1.0,DEF,21
Amissah,Fulham,4.0,1.0,DEF,21
Godfrey,Ipswich Town,4.0,1.0,DEF,21
Wilson-Brown,Leicester City,4.0,1.0,DEF,21
Nallo,Liverpool,4.0,1.0,DEF,21
Wilson-Esbrand,Manchester City,4.0,1.0,DEF,21
Alleyne,Manchester City,4.0,1.0,DEF,21
Amass,Manchester United,4.0,1.0,DEF,21
Kukonki,Manchester United,4.0,1.0,DEF,21
A.Murphy,Newcastle United,4.0,1.0,DEF,21
Lascelles,Newcastle United,4.5,0.0,DEF,21
Omobamidele,Nottingham Forest,4.2,1.0,DEF,21
Abbott,Nottingham Forest,4.0,1.0,DEF,21
Bella-Kotchap,Southampton,3.9,1.0,DEF,21
Larios,Southampton,4.0,0.0,DEF,21
Welington,Southampton,4.0,1.0,DEF,21
Kayi Sanda,Southampton,4.0,1.0,DEF,21
Hardy,Tottenham Hotspur,4.0,1.0,DEF,21
King,Tottenham Hotspur,4.0,1.0,DEF,21
Mayers,West Ham United,4.0,1.0,DEF,21
Pedro Lima,Wolverhampton Wanderers,3.9,1.0,DEF,21
M.Salah,Liverpool,13.7,1.0,MID,21
Palmer,Chelsea,11.4,1.0,MID,21
Mbeumo,Brentford,7.8,1.0,MID,21
Saka,Arsenal,10.2,0.0,MID,21
Maddison,Tottenham Hotspur,7.6,1.0,MID,21
Luis Díaz,Liverpool,7.6,1.0,MID,21
Gordon,Newcastle United,7.6,1.0,MID,21
Bowen,West Ham United,7.4,0.0,MID,21
Rogers,Aston Villa,5.5,1.0,MID,21
B.Fernandes,Manchester United,8.3,1.0,MID,21
Johnson,Tottenham Hotspur,6.4,1.0,MID,21
Iwobi,Fulham,5.9,1.0,MID,21
Son,Tottenham Hotspur,9.8,1.0,MID,21
Kulusevski,Tottenham Hotspur,6.5,1.0,MID,21
Amad,Manchester United,5.4,1.0,MID,21
Madueke,Chelsea,6.2,1.0,MID,21
Kluivert,Bournemouth,5.5,1.0,MID,21
Damsgaard,Brentford,5.0,1.0,MID,21
Semenyo,Bournemouth,5.6,1.0,MID,21
Martinelli,Arsenal,6.8,1.0,MID,21
Gibbs-White,Nottingham Forest,6.4,1.0,MID,21
Schade,Brentford,5.1,1.0,MID,21
Mitoma,Brighton & Hove Albion,6.4,1.0,MID,21
J.Murphy,Newcastle United,5.1,0.75,MID,21
Joelinton,Newcastle United,6.0,1.0,MID,21
I.Sarr,Crystal Palace,5.9,1.0,MID,21
Bruno G.,Newcastle United,6.1,1.0,MID,21
Elanga,Nottingham Forest,5.2,1.0,MID,21
Bernardo,Manchester City,6.3,1.0,MID,21
Savinho,Manchester City,6.5,1.0,MID,21
Enzo,Chelsea,5.0,1.0,MID,21
McNeil,Everton,5.1,0.0,MID,21
Barnes,Newcastle United,6.0,0.0,MID,21
Souček,West Ham United,4.9,1.0,MID,21
Smith Rowe,Fulham,5.3,1.0,MID,21
Hudson-Odoi,Nottingham Forest,5.2,1.0,MID,21
Thomas,Arsenal,5.0,1.0,MID,21
Trossard,Arsenal,6.8,1.0,MID,21
Szoboszlai,Liverpool,6.3,1.0,MID,21
Eze,Crystal Palace,6.6,1.0,MID,21
O.Dango,Bournemouth,5.0,1.0,MID,21
Georginio,Brighton & Hove Albion,5.2,0.75,MID,21
Caicedo,Chelsea,4.9,1.0,MID,21
Jones,Liverpool,5.3,1.0,MID,21
Buonanotte,Leicester City,4.8,1.0,MID,21
Kovačić,Manchester City,5.4,1.0,MID,21
Rashford,Manchester United,6.6,1.0,MID,21
Anderson,Nottingham Forest,5.0,1.0,MID,21
L.Paquetá,West Ham United,5.7,1.0,MID,21
Lewis-Potter,Brentford,5.0,1.0,MID,21
Wilson,Fulham,5.2,1.0,MID,21
Mac Allister,Liverpool,6.2,1.0,MID,21
Rice,Arsenal,6.2,1.0,MID,21
Tielemans,Aston Villa,5.5,1.0,MID,21
Janelt,Brentford,4.9,1.0,MID,21
Szmodics,Ipswich Town,5.8,0.25,MID,21
Diogo J.,Liverpool,7.2,1.0,MID,21
Garnacho,Manchester United,6.0,1.0,MID,21
J.Gomes,Wolverhampton Wanderers,4.9,1.0,MID,21
Cook,Bournemouth,5.0,1.0,MID,21
Sancho,Chelsea,6.2,1.0,MID,21
Hutchinson,Ipswich Town,5.2,0.0,MID,21
De Bruyne,Manchester City,9.4,1.0,MID,21
Kudus,West Ham United,6.2,1.0,MID,21
Mavididi,Leicester City,5.1,1.0,MID,21
Tavernier,Bournemouth,5.4,0.0,MID,21
Andreas,Fulham,5.0,1.0,MID,21
Christie,Bournemouth,4.9,0.75,MID,21
Adama,Fulham,4.7,1.0,MID,21
J.Ayew,Leicester City,5.2,1.0,MID,21
Gravenberch,Liverpool,5.0,1.0,MID,21
Mario Jr.,Wolverhampton Wanderers,4.9,1.0,MID,21
Doku,Manchester City,6.2,1.0,MID,21
Foden,Manchester City,9.2,1.0,MID,21
Baleba,Brighton & Hove Albion,5.0,1.0,MID,21
Guedes,Wolverhampton Wanderers,5.3,1.0,MID,21
Ødegaard,Arsenal,8.3,1.0,MID,21
Morsy,Ipswich Town,4.9,1.0,MID,21
Yates,Nottingham Forest,4.9,1.0,MID,21
McGinn,Aston Villa,5.2,0.0,MID,21
Aribo,Southampton,4.9,1.0,MID,21
Barkley,Aston Villa,5.2,0.0,MID,21
Nørgaard,Brentford,4.8,1.0,MID,21
Dibling,Southampton,4.5,1.0,MID,21
M.Fernandes,Southampton,5.0,1.0,MID,21
P.M.Sarr,Tottenham Hotspur,4.8,1.0,MID,21
Bailey,Aston Villa,6.2,1.0,MID,21
A.Doucoure,Everton,5.1,1.0,MID,21
Onana,Aston Villa,4.9,1.0,MID,21
Gana,Everton,4.8,1.0,MID,21
Ndidi,Leicester City,4.9,0.0,MID,21
Bissouma,Tottenham Hotspur,4.9,1.0,MID,21
Nkunku,Chelsea,5.8,1.0,MID,21
Neto,Chelsea,6.2,1.0,MID,21
Hughes,Crystal Palace,4.9,1.0,MID,21
Merino,Arsenal,6.0,1.0,MID,21
Bellegarde,Wolverhampton Wanderers,4.9,1.0,MID,21
Minteh,Brighton & Hove Albion,5.0,0.75,MID,21
El Khannouss,Leicester City,4.8,1.0,MID,21
Gündogan,Manchester City,6.4,1.0,MID,21
Harrison,Everton,5.2,1.0,MID,21
Chaplin,Ipswich Town,5.1,0.0,MID,21
Tonali,Newcastle United,5.5,1.0,MID,21
Werner,Tottenham Hotspur,6.2,1.0,MID,21
Summerville,West Ham United,5.6,0.5,MID,21
Mangala,Everton,5.0,1.0,MID,21
Casemiro,Manchester United,4.8,1.0,MID,21
Downes,Southampton,4.8,0.75,MID,21
Adingra,Brighton & Hove Albion,5.2,1.0,MID,21
Winks,Leicester City,4.5,1.0,MID,21
Ayari,Brighton & Hove Albion,5.0,1.0,MID,21
De Cordova-Reid,Leicester City,5.2,1.0,MID,21
Hinshelwood,Brighton & Hove Albion,4.9,0.5,MID,21
Wieffer,Brighton & Hove Albion,4.7,0.5,MID,21
Matheus N.,Manchester City,4.9,1.0,MID,21
Brooks,Bournemouth,4.9,1.0,MID,21
Carvalho,Brentford,4.6,1.0,MID,21
Nelson,Fulham,5.0,0.0,MID,21
Lukić,Fulham,4.8,1.0,MID,21
Burns,Ipswich Town,4.8,1.0,MID,21
Bentancur,Tottenham Hotspur,4.9,0.0,MID,21
Hee Chan,Wolverhampton Wanderers,6.1,1.0,MID,21
Berge,Fulham,5.0,0.75,MID,21
A.Fatawu,Leicester City,5.2,0.0,MID,21
Mainoo,Manchester United,5.2,1.0,MID,21
Longstaff,Newcastle United,4.6,1.0,MID,21
Jota Silva,Nottingham Forest,5.9,1.0,MID,21
Ramsey,Aston Villa,5.4,1.0,MID,21
Lerma,Crystal Palace,4.8,1.0,MID,21
J.Clarke,Ipswich Town,5.4,1.0,MID,21
Willock,Newcastle United,4.8,0.75,MID,21
André,Wolverhampton Wanderers,5.0,1.0,MID,21
Cajuste,Ipswich Town,4.5,1.0,MID,21
Grealish,Manchester City,6.4,1.0,MID,21
G.Rodríguez,West Ham United,4.8,1.0,MID,21
Nwaneri,Arsenal,4.5,0.0,MID,21
Lindstrøm,Everton,5.0,1.0,MID,21
R.Gomes,Wolverhampton Wanderers,5.2,1.0,MID,21
Dominguez,Nottingham Forest,4.8,1.0,MID,21
Jensen,Brentford,5.3,1.0,MID,21
Kamada,Crystal Palace,5.1,1.0,MID,21
Gray,Tottenham Hotspur,4.6,1.0,MID,21
C.Soler,West Ham United,5.0,1.0,MID,21
Doyle,Wolverhampton Wanderers,4.8,1.0,MID,21
Kamara,Aston Villa,5.0,1.0,MID,21
Sinisterra,Bournemouth,4.8,0.0,MID,21
João Félix,Chelsea,6.0,1.0,MID,21
Taylor,Ipswich Town,4.8,1.0,MID,21
Eriksen,Manchester United,5.3,1.0,MID,21
Sosa,Nottingham Forest,5.5,1.0,MID,21
Yarmoliuk,Brentford,4.4,1.0,MID,21
Ugarte,Manchester United,4.9,1.0,MID,21
Álvarez,West Ham United,5.0,1.0,MID,21
Cairney,Fulham,4.8,1.0,MID,21
McAteer,Leicester City,4.7,1.0,MID,21
O'Riley,Brighton & Hove Albion,5.5,1.0,MID,21
C.Doucouré,Crystal Palace,4.9,1.0,MID,21
Devenny,Crystal Palace,4.5,1.0,MID,21
Phillips,Ipswich Town,4.8,1.0,MID,21
Lavia,Chelsea,4.5,1.0,MID,21
Wharton,Crystal Palace,4.7,0.0,MID,21
Skipp,Leicester City,4.7,1.0,MID,21
Ward-Prowse,Nottingham Forest,6.2,1.0,MID,21
Adams,Bournemouth,4.9,1.0,MID,21
B.Soumaré,Leicester City,4.4,1.0,MID,21
Lallana,Southampton,5.0,1.0,MID,21
Bergvall,Tottenham Hotspur,4.4,1.0,MID,21
Jorginho,Arsenal,4.7,1.0,MID,21
Enciso,Brighton & Hove Albion,5.4,1.0,MID,21
Gruda,Brighton & Hove Albion,5.4,1.0,MID,21
Brereton Díaz,Southampton,4.9,1.0,MID,21
Scott,Bournemouth,4.7,0.0,MID,21
Schlupp,Crystal Palace,4.6,1.0,MID,21
Ugochukwu,Southampton,4.4,1.0,MID,21
Sarabia,Wolverhampton Wanderers,5.0,1.0,MID,21
Philip,Bournemouth,4.8,1.0,MID,21
Sterling,Arsenal,6.7,1.0,MID,21
Lewis-Skelly,Arsenal,4.5,1.0,MID,21
Buendia,Aston Villa,5.1,1.0,MID,21
Jaden,Aston Villa,5.3,1.0,MID,21
Kamaldeen,Southampton,5.0,1.0,MID,21
Iroegbunam,Everton,4.3,0.0,MID,21
Broadhead,Ipswich Town,4.9,1.0,MID,21
Endo,Liverpool,4.6,1.0,MID,21
Mount,Manchester United,6.3,0.25,MID,21
Almirón,Newcastle United,5.4,1.0,MID,21
Forbs,Wolverhampton Wanderers,5.5,1.0,MID,21
Mudryk,Chelsea,6.2,0.0,MID,21
Renato Veiga,Chelsea,4.4,1.0,MID,21
Garner,Everton,4.9,0.25,MID,21
Luongo,Ipswich Town,4.4,1.0,MID,21
Ogbene,Ipswich Town,4.8,0.0,MID,21
Elliott,Liverpool,5.2,1.0,MID,21
Reed,Fulham,4.7,1.0,MID,21
Antony,Manchester United,5.7,1.0,MID,21
Fraser,Southampton,4.8,1.0,MID,21
Smallbone,Southampton,5.0,1.0,MID,21
Odobert,Tottenham Hotspur,5.3,0.0,MID,21
Konak,Brentford,4.5,1.0,MID,21
Maghoma,Brentford,4.5,1.0,MID,21
Milner,Brighton & Hove Albion,5.0,0.0,MID,21
Dewsbury-Hall,Chelsea,5.5,0.0,MID,21
King,Fulham,4.5,1.0,MID,21
Moore,Tottenham Hotspur,4.5,1.0,MID,21
Irving,West Ham United,4.8,1.0,MID,21
Choudhury,Leicester City,4.3,1.0,MID,21
McAtee,Manchester City,4.6,1.0,MID,21
Sangaré,Nottingham Forest,4.3,0.0,MID,21
L.Guilherme,West Ham United,4.7,1.0,MID,21
Moder,Brighton & Hove Albion,4.4,1.0,MID,21
Agbinone,Crystal Palace,4.5,1.0,MID,21
Armstrong,Everton,4.5,1.0,MID,21
Rodrigo,Manchester City,6.2,0.0,MID,21
Miley,Newcastle United,5.0,1.0,MID,21
Da Silva Moreira,Nottingham Forest,4.4,1.0,MID,21
Winterburn,Bournemouth,4.5,1.0,MID,21
Trevitt,Brentford,4.4,1.0,MID,21
March,Brighton & Hove Albion,6.5,1.0,MID,21
Godo,Fulham,4.4,1.0,MID,21
Alves,Leicester City,4.5,1.0,MID,21
Chiesa,Liverpool,6.8,1.0,MID,21
Collyer,Manchester United,4.5,1.0,MID,21
Danilo,Nottingham Forest,4.7,1.0,MID,21
Amo-Ameyaw,Southampton,4.4,1.0,MID,21
Cornet,Southampton,4.7,1.0,MID,21
Oulad M'hand,Arsenal,4.5,1.0,MID,21
Kabia,Arsenal,4.5,1.0,MID,21
Young,Aston Villa,4.5,1.0,MID,21
Broggio,Aston Villa,4.5,1.0,MID,21
Jimoh,Aston Villa,4.5,1.0,MID,21
Brierley,Brentford,4.4,1.0,MID,21
Dasilva,Brentford,4.8,0.0,MID,21
G.Nunes,Brentford,4.9,0.0,MID,21
Yogane,Brentford,4.5,1.0,MID,21
Peupion,Brighton & Hove Albion,4.4,1.0,MID,21
Gómez,Brighton & Hove Albion,5.5,1.0,MID,21
Casadei,Chelsea,4.4,1.0,MID,21
Chukwuemeka,Chelsea,4.8,1.0,MID,21
Kellyman,Chelsea,4.4,0.0,MID,21
Rak-Sakyi,Chelsea,4.5,1.0,MID,21
George,Chelsea,4.5,1.0,MID,21
M.França,Crystal Palace,4.4,0.0,MID,21
Umeh-Chibueze,Crystal Palace,4.4,0.25,MID,21
Rodney,Crystal Palace,4.5,1.0,MID,21
Bates,Everton,4.5,1.0,MID,21
Golding,Leicester City,4.4,1.0,MID,21
Cartwright,Leicester City,4.5,1.0,MID,21
McConnell,Liverpool,4.4,1.0,MID,21
Morton,Liverpool,4.4,1.0,MID,21
Nyoni,Liverpool,4.5,1.0,MID,21
Bobb,Manchester City,4.7,0.25,MID,21
O’Reilly,Manchester City,4.9,1.0,MID,21
Wright,Manchester City,4.5,1.0,MID,21
Fletcher,Manchester United,4.5,1.0,MID,21
Fitzgerald,Manchester United,4.5,1.0,MID,21
Hayden,Newcastle United,4.4,1.0,MID,21
