name,team,price,condition,position,GW
Mazraoui,Manchester United,4.5,1.0,DEF,11
Pedro Porro,Tottenham Hotspur,5.5,1.0,DEF,11
Veltman,Brighton & Hove Albion,4.5,1.0,DEF,11
Lewis,Manchester City,4.9,1.0,DEF,11
Hall,Newcastle United,4.3,1.0,DEF,11
Aït-Nouri,Wolverhampton Wanderers,4.7,1.0,DEF,11
Kerkez,Bournemouth,4.4,1.0,DEF,11
Young,Everton,4.5,1.0,DEF,11
De Ligt,Manchester United,5.0,1.0,DEF,11
Collins,Brentford,4.5,1.0,DEF,11
Van de Ven,Tottenham Hotspur,4.6,0.0,DEF,11
White,Arsenal,6.2,1.0,DEF,11
Burn,Newcastle United,4.4,1.0,DEF,11
Alex Moreno,Nottingham Forest,4.4,1.0,DEF,11
Mitchell,Crystal Palace,4.9,1.0,DEF,11
Livramento,Newcastle United,4.5,1.0,DEF,11
Muñoz,Crystal Palace,4.8,1.0,DEF,11
Colwill,Chelsea,4.6,1.0,DEF,11
Akanji,Manchester City,5.5,1.0,DEF,11
Martinez,Manchester United,4.4,1.0,DEF,11
Sugawara,Southampton,4.5,1.0,DEF,11
J.Timber,Arsenal,5.5,1.0,DEF,11
Zabarnyi,Bournemouth,4.4,1.0,DEF,11
Pinnock,Brentford,4.5,1.0,DEF,11
Dunk,Brighton & Hove Albion,4.4,0.5,DEF,11
Van Hecke,Brighton & Hove Albion,4.5,1.0,DEF,11
Tarkowski,Everton,4.8,1.0,DEF,11
Faes,Leicester City,4.2,1.0,DEF,11
Harwood-Bellis,Southampton,4.1,1.0,DEF,11
Udogie,Tottenham Hotspur,4.9,1.0,DEF,11
Saliba,Arsenal,6.0,1.0,DEF,11
Walker-Peters,Southampton,4.4,1.0,DEF,11
Kilman,West Ham United,4.5,1.0,DEF,11
Lacroix,Crystal Palace,4.5,1.0,DEF,11
Tete,Fulham,4.5,1.0,DEF,11
Stones,Manchester City,5.3,0.0,DEF,11
Schär,Newcastle United,5.4,1.0,DEF,11
Konsa,Aston Villa,4.5,1.0,DEF,11
Senesi,Bournemouth,4.8,1.0,DEF,11
F.Kadıoğlu,Brighton & Hove Albion,4.5,1.0,DEF,11
Chalobah,Crystal Palace,4.4,1.0,DEF,11
Bassey,Fulham,4.5,1.0,DEF,11
Rúben,Manchester City,5.5,0.0,DEF,11
Pau,Aston Villa,4.5,1.0,DEF,11
Smith,Bournemouth,4.5,1.0,DEF,11
Cucurella,Chelsea,5.0,1.0,DEF,11
Mykolenko,Everton,4.3,1.0,DEF,11
Bednarek,Southampton,4.0,1.0,DEF,11
Mavropanos,West Ham United,4.5,1.0,DEF,11
Calafiori,Arsenal,5.8,0.0,DEF,11
W.Fofana,Chelsea,4.5,1.0,DEF,11
Kristiansen,Leicester City,4.5,1.0,DEF,11
Cash,Aston Villa,4.4,0.25,DEF,11
Andersen,Fulham,4.3,1.0,DEF,11
Okoli,Leicester City,4.0,1.0,DEF,11
Tsimikas,Liverpool,4.6,1.0,DEF,11
Trippier,Newcastle United,5.6,0.0,DEF,11
N.Williams,Nottingham Forest,4.3,1.0,DEF,11
Emerson,West Ham United,4.4,1.0,DEF,11
Roerslev,Brentford,4.4,1.0,DEF,11
O'Shea,Ipswich Town,4.0,1.0,DEF,11
Evans,Manchester United,4.4,1.0,DEF,11
Wan-Bissaka,West Ham United,4.4,1.0,DEF,11
Diego Carlos,Aston Villa,4.5,1.0,DEF,11
Greaves,Ipswich Town,4.0,0.0,DEF,11
Tuanzebe,Ipswich Town,4.0,0.0,DEF,11
Dawson,Wolverhampton Wanderers,4.4,1.0,DEF,11
N.Semedo,Wolverhampton Wanderers,4.5,1.0,DEF,11
Clyne,Crystal Palace,4.4,1.0,DEF,11
Kelly,Newcastle United,4.3,1.0,DEF,11
Krafth,Newcastle United,4.4,1.0,DEF,11
Stephens,Southampton,4.0,1.0,DEF,11
Van den Berg,Brentford,4.1,1.0,DEF,11
Gusto,Chelsea,4.9,1.0,DEF,11
C.Richards,Crystal Palace,4.4,1.0,DEF,11
Coufal,West Ham United,4.3,1.0,DEF,11
Zinchenko,Arsenal,4.8,1.0,DEF,11
Maatsen,Aston Villa,4.7,1.0,DEF,11
Igor,Brighton & Hove Albion,4.4,1.0,DEF,11
Diop,Fulham,4.4,1.0,DEF,11
Maguire,Manchester United,4.9,0.0,DEF,11
Todibo,West Ham United,4.3,1.0,DEF,11
J.Araujo,Bournemouth,4.4,1.0,DEF,11
Ajer,Brentford,4.4,0.0,DEF,11
Disasi,Chelsea,4.3,1.0,DEF,11
Tosin,Chelsea,4.3,1.0,DEF,11
Walker,Manchester City,5.2,1.0,DEF,11
Manning,Southampton,4.3,1.0,DEF,11
Johnson,Ipswich Town,4.0,1.0,DEF,11
Toti,Wolverhampton Wanderers,4.3,1.0,DEF,11
Bradley,Liverpool,4.7,1.0,DEF,11
Morato,Nottingham Forest,4.5,1.0,DEF,11
Taylor,Southampton,3.9,1.0,DEF,11
Huijsen,Bournemouth,4.3,1.0,DEF,11
Estupiñan,Brighton & Hove Albion,5.0,1.0,DEF,11
James,Chelsea,4.9,1.0,DEF,11
Branthwaite,Everton,4.8,1.0,DEF,11
Woolfenden,Ipswich Town,4.0,1.0,DEF,11
Vestergaard,Leicester City,4.0,1.0,DEF,11
Dragusin,Tottenham Hotspur,4.3,1.0,DEF,11
S.Bueno,Wolverhampton Wanderers,4.3,1.0,DEF,11
Kiwior,Arsenal,4.8,1.0,DEF,11
Nedeljkovic,Aston Villa,4.0,1.0,DEF,11
Lamptey,Brighton & Hove Albion,4.4,1.0,DEF,11
Burgess,Ipswich Town,3.9,1.0,DEF,11
Gomez,Liverpool,4.8,1.0,DEF,11
Lindelof,Manchester United,4.3,1.0,DEF,11
Boly,Nottingham Forest,4.3,1.0,DEF,11
Cresswell,West Ham United,4.0,1.0,DEF,11
Mosquera,Wolverhampton Wanderers,4.0,0.0,DEF,11
Bogarde,Aston Villa,4.0,1.0,DEF,11
Castagne,Fulham,4.2,1.0,DEF,11
Ricardo,Leicester City,4.2,1.0,DEF,11
Aké,Manchester City,5.3,1.0,DEF,11
Spence,Tottenham Hotspur,4.4,0.75,DEF,11
Doherty,Wolverhampton Wanderers,4.3,1.0,DEF,11
Tomiyasu,Arsenal,4.8,0.0,DEF,11
Mee,Brentford,4.2,1.0,DEF,11
Webster,Brighton & Hove Albion,4.3,0.0,DEF,11
B.Badiashile,Chelsea,4.3,1.0,DEF,11
Chadi Riad,Crystal Palace,4.3,0.0,DEF,11
Coleman,Everton,4.3,0.0,DEF,11
J.Cuenca,Fulham,4.4,1.0,DEF,11
Townsend,Ipswich Town,4.0,1.0,DEF,11
Quansah,Liverpool,4.0,1.0,DEF,11
Toffolo,Nottingham Forest,4.3,1.0,DEF,11
Bree,Southampton,3.9,1.0,DEF,11
Davies,Tottenham Hotspur,4.3,1.0,DEF,11
Tierney,Arsenal,4.3,0.0,DEF,11
Kacurri,Arsenal,4.0,1.0,DEF,11
Heaven,Arsenal,4.0,1.0,DEF,11
Nichols,Arsenal,4.0,1.0,DEF,11
Hause,Aston Villa,4.0,1.0,DEF,11
Mings,Aston Villa,4.4,1.0,DEF,11
Swinkels,Aston Villa,4.0,1.0,DEF,11
Aarons,Bournemouth,4.3,1.0,DEF,11
Hill,Bournemouth,4.0,1.0,DEF,11
Henry,Brentford,4.3,0.0,DEF,11
Hickey,Brentford,4.3,0.0,DEF,11
Ji-soo,Brentford,3.9,1.0,DEF,11
Meghoma,Brentford,4.0,1.0,DEF,11
Samuels,Brighton & Hove Albion,4.0,1.0,DEF,11
Chilwell,Chelsea,4.7,1.0,DEF,11
Holding,Crystal Palace,4.3,1.0,DEF,11
Ward,Crystal Palace,4.3,1.0,DEF,11
Kporha,Crystal Palace,4.0,1.0,DEF,11
Patterson,Everton,4.4,1.0,DEF,11
O'Brien,Everton,4.7,1.0,DEF,11
Dixon,Everton,4.0,1.0,DEF,11
Sessegnon,Fulham,4.2,1.0,DEF,11
Coady,Leicester City,4.0,1.0,DEF,11
Thomas,Leicester City,3.9,1.0,DEF,11
Simpson-Pusey,Manchester City,4.0,1.0,DEF,11
Malacia,Manchester United,4.4,0.25,DEF,11
Shaw,Manchester United,4.9,0.25,DEF,11
Yoro,Manchester United,4.3,0.25,DEF,11
Amass,Manchester United,4.0,1.0,DEF,11
A.Murphy,Newcastle United,4.0,1.0,DEF,11
Botman,Newcastle United,4.4,0.0,DEF,11
Lascelles,Newcastle United,4.5,0.0,DEF,11
Targett,Newcastle United,4.0,0.5,DEF,11
Omobamidele,Nottingham Forest,4.3,1.0,DEF,11
Bella-Kotchap,Southampton,3.9,1.0,DEF,11
Edwards,Southampton,3.9,1.0,DEF,11
Larios,Southampton,4.0,1.0,DEF,11
Wood,Southampton,4.0,1.0,DEF,11
Reguilón,Tottenham Hotspur,4.2,1.0,DEF,11
Casey,West Ham United,4.0,1.0,DEF,11
Pedro Lima,Wolverhampton Wanderers,4.0,1.0,DEF,11
Meupiyou,Wolverhampton Wanderers,4.0,0.5,DEF,11
Pond,Wolverhampton Wanderers,4.0,1.0,DEF,11
H.Clarke,Ipswich Town,4.0,1.0,DEF,11
M.Salah,Liverpool,12.8,1.0,MID,11
Palmer,Chelsea,11.0,0.75,MID,11
Mbeumo,Brentford,7.9,1.0,MID,11
Saka,Arsenal,10.1,1.0,MID,11
Luis Díaz,Liverpool,7.7,1.0,MID,11
McNeil,Everton,5.8,0.75,MID,11
Maddison,Tottenham Hotspur,7.6,1.0,MID,11
Madueke,Chelsea,6.4,1.0,MID,11
Johnson,Tottenham Hotspur,6.7,1.0,MID,11
Bowen,West Ham United,7.5,1.0,MID,11
Son,Tottenham Hotspur,9.9,1.0,MID,11
Rogers,Aston Villa,5.4,1.0,MID,11
Semenyo,Bournemouth,5.6,1.0,MID,11
Smith Rowe,Fulham,5.7,1.0,MID,11
Iwobi,Fulham,5.5,1.0,MID,11
Kovačić,Manchester City,5.6,1.0,MID,11
Barnes,Newcastle United,6.3,1.0,MID,11
Martinelli,Arsenal,6.9,1.0,MID,11
Kulusevski,Tottenham Hotspur,6.3,1.0,MID,11
Georginio,Brighton & Hove Albion,5.6,1.0,MID,11
Adama,Fulham,5.1,1.0,MID,11
Buonanotte,Leicester City,5.1,1.0,MID,11
Gordon,Newcastle United,7.2,1.0,MID,11
Hudson-Odoi,Nottingham Forest,5.4,1.0,MID,11
Mitoma,Brighton & Hove Albion,6.5,1.0,MID,11
Diogo J.,Liverpool,7.3,0.0,MID,11
Garnacho,Manchester United,6.4,1.0,MID,11
Tielemans,Aston Villa,5.5,1.0,MID,11
Janelt,Brentford,4.9,1.0,MID,11
Caicedo,Chelsea,4.9,1.0,MID,11
B.Fernandes,Manchester United,8.3,1.0,MID,11
Tavernier,Bournemouth,5.5,1.0,MID,11
Damsgaard,Brentford,5.0,1.0,MID,11
Bernardo,Manchester City,6.5,1.0,MID,11
Cook,Bournemouth,5.0,1.0,MID,11
Eze,Crystal Palace,6.6,0.0,MID,11
Trossard,Arsenal,6.9,1.0,MID,11
Thomas,Arsenal,5.0,1.0,MID,11
Onana,Aston Villa,5.0,1.0,MID,11
Mavididi,Leicester City,5.3,1.0,MID,11
Ndidi,Leicester City,5.0,1.0,MID,11
Rashford,Manchester United,6.9,1.0,MID,11
Yates,Nottingham Forest,4.9,1.0,MID,11
Souček,West Ham United,5.0,1.0,MID,11
Kluivert,Bournemouth,5.3,1.0,MID,11
Andreas,Fulham,5.2,1.0,MID,11
Morsy,Ipswich Town,4.9,1.0,MID,11
Mario Jr.,Wolverhampton Wanderers,5.0,1.0,MID,11
Lewis-Potter,Brentford,5.0,1.0,MID,11
Baleba,Brighton & Hove Albion,5.0,1.0,MID,11
Hinshelwood,Brighton & Hove Albion,5.0,1.0,MID,11
Anderson,Nottingham Forest,5.0,1.0,MID,11
Szoboszlai,Liverpool,6.3,1.0,MID,11
Sávio,Manchester City,6.5,1.0,MID,11
Bruno G.,Newcastle United,6.2,1.0,MID,11
Joelinton,Newcastle United,6.0,1.0,MID,11
L.Paquetá,West Ham United,5.8,1.0,MID,11
Szmodics,Ipswich Town,5.8,1.0,MID,11
Jones,Liverpool,5.3,1.0,MID,11
A.Fatawu,Leicester City,5.3,1.0,MID,11
Gravenberch,Liverpool,5.0,1.0,MID,11
Bissouma,Tottenham Hotspur,4.9,1.0,MID,11
Kudus,West Ham United,6.2,0.0,MID,11
J.Gomes,Wolverhampton Wanderers,4.9,1.0,MID,11
Christie,Bournemouth,4.9,1.0,MID,11
O.Dango,Bournemouth,5.0,0.0,MID,11
Nørgaard,Brentford,4.8,1.0,MID,11
J.Ayew,Leicester City,5.2,1.0,MID,11
Doku,Manchester City,6.3,1.0,MID,11
Casemiro,Manchester United,4.8,1.0,MID,11
Bellegarde,Wolverhampton Wanderers,5.0,1.0,MID,11
Ramsey,Aston Villa,5.4,1.0,MID,11
Carvalho,Brentford,4.8,1.0,MID,11
Minteh,Brighton & Hove Albion,5.3,0.5,MID,11
Harrison,Everton,5.3,1.0,MID,11
Hutchinson,Ipswich Town,5.2,1.0,MID,11
Amad,Manchester United,4.9,0.75,MID,11
Aribo,Southampton,4.9,1.0,MID,11
Winks,Leicester City,4.5,1.0,MID,11
Elanga,Nottingham Forest,5.2,1.0,MID,11
Gibbs-White,Nottingham Forest,6.3,1.0,MID,11
Dibling,Southampton,4.6,1.0,MID,11
Bailey,Aston Villa,6.3,1.0,MID,11
Sinisterra,Bournemouth,5.0,0.0,MID,11
Sancho,Chelsea,6.3,0.75,MID,11
J.Murphy,Newcastle United,5.0,0.75,MID,11
Schade,Brentford,5.2,1.0,MID,11
De Bruyne,Manchester City,9.4,1.0,MID,11
Gündogan,Manchester City,6.5,1.0,MID,11
M.Fernandes,Southampton,5.0,1.0,MID,11
Rice,Arsenal,6.3,0.75,MID,11
Gana,Everton,4.9,1.0,MID,11
Nelson,Fulham,5.0,1.0,MID,11
Wilson,Fulham,5.2,1.0,MID,11
Mac Allister,Liverpool,6.2,1.0,MID,11
Downes,Southampton,4.8,1.0,MID,11
P.M.Sarr,Tottenham Hotspur,4.8,1.0,MID,11
Neto,Chelsea,6.2,1.0,MID,11
I.Sarr,Crystal Palace,5.7,1.0,MID,11
A.Doucoure,Everton,5.2,0.75,MID,11
Matheus N.,Manchester City,4.9,1.0,MID,11
G.Rodríguez,West Ham United,4.9,1.0,MID,11
Barkley,Aston Villa,5.2,0.0,MID,11
Adingra,Brighton & Hove Albion,5.3,1.0,MID,11
Enzo,Chelsea,4.8,1.0,MID,11
Kamada,Crystal Palace,5.1,1.0,MID,11
Wharton,Crystal Palace,4.8,0.0,MID,11
Chaplin,Ipswich Town,5.2,1.0,MID,11
Grealish,Manchester City,6.4,0.0,MID,11
Summerville,West Ham United,5.7,1.0,MID,11
McGinn,Aston Villa,5.2,1.0,MID,11
Ayari,Brighton & Hove Albion,5.0,0.75,MID,11
Nkunku,Chelsea,5.9,1.0,MID,11
Foden,Manchester City,9.3,1.0,MID,11
J.Clarke,Ipswich Town,5.5,1.0,MID,11
Eriksen,Manchester United,5.4,1.0,MID,11
Mainoo,Manchester United,5.2,0.0,MID,11
Longstaff,Newcastle United,4.7,1.0,MID,11
Werner,Tottenham Hotspur,6.2,0.25,MID,11
Doyle,Wolverhampton Wanderers,4.8,1.0,MID,11
Merino,Arsenal,6.0,0.75,MID,11
Wieffer,Brighton & Hove Albion,4.8,1.0,MID,11
Berge,Fulham,5.0,1.0,MID,11
Willock,Newcastle United,4.8,1.0,MID,11
Bentancur,Tottenham Hotspur,5.0,1.0,MID,11
Scott,Bournemouth,4.8,0.0,MID,11
Jensen,Brentford,5.3,1.0,MID,11
Lukić,Fulham,4.9,0.0,MID,11
Phillips,Ipswich Town,4.9,0.0,MID,11
Jota Silva,Nottingham Forest,5.9,1.0,MID,11
Sosa,Nottingham Forest,5.5,1.0,MID,11
Lavia,Chelsea,4.5,1.0,MID,11
Mangala,Everton,5.0,1.0,MID,11
Burns,Ipswich Town,4.9,1.0,MID,11
Tonali,Newcastle United,5.5,1.0,MID,11
Dominguez,Nottingham Forest,4.8,1.0,MID,11
Lallana,Southampton,5.0,1.0,MID,11
João Félix,Chelsea,6.1,1.0,MID,11
Hughes,Crystal Palace,4.9,0.0,MID,11
Lerma,Crystal Palace,4.8,0.0,MID,11
Lindstrøm,Everton,5.1,1.0,MID,11
Skipp,Leicester City,4.8,1.0,MID,11
Brereton Díaz,Southampton,5.0,1.0,MID,11
Guedes,Wolverhampton Wanderers,5.3,1.0,MID,11
Iroegbunam,Everton,4.5,0.0,MID,11
De Cordova-Reid,Leicester City,5.2,0.5,MID,11
André,Wolverhampton Wanderers,5.0,1.0,MID,11
Ødegaard,Arsenal,8.2,1.0,MID,11
Enciso,Brighton & Hove Albion,5.4,1.0,MID,11
C.Doucouré,Crystal Palace,4.9,1.0,MID,11
Schlupp,Crystal Palace,4.7,1.0,MID,11
Garner,Everton,5.0,0.0,MID,11
Ogbene,Ipswich Town,4.9,0.0,MID,11
El Khannouss,Leicester City,4.9,1.0,MID,11
Hee Chan,Wolverhampton Wanderers,6.1,0.5,MID,11
Yarmoliuk,Brentford,4.4,1.0,MID,11
Mudryk,Chelsea,6.2,1.0,MID,11
Luongo,Ipswich Town,4.5,1.0,MID,11
Almirón,Newcastle United,5.6,1.0,MID,11
Ward-Prowse,Nottingham Forest,6.2,1.0,MID,11
Smallbone,Southampton,5.0,0.0,MID,11
Odobert,Tottenham Hotspur,5.3,0.0,MID,11
Álvarez,West Ham United,5.0,0.0,MID,11
Nwaneri,Arsenal,4.5,1.0,MID,11
Milner,Brighton & Hove Albion,5.0,0.0,MID,11
Renato Veiga,Chelsea,4.5,1.0,MID,11
Cairney,Fulham,4.8,1.0,MID,11
Reed,Fulham,4.8,1.0,MID,11
Cajuste,Ipswich Town,4.5,1.0,MID,11
Ugarte,Manchester United,4.9,1.0,MID,11
Ugochukwu,Southampton,4.5,1.0,MID,11
Bergvall,Tottenham Hotspur,4.4,1.0,MID,11
Gray,Tottenham Hotspur,4.7,1.0,MID,11
Moore,Tottenham Hotspur,4.5,0.25,MID,11
R.Gomes,Wolverhampton Wanderers,5.2,1.0,MID,11
Jorginho,Arsenal,4.8,1.0,MID,11
Sterling,Arsenal,6.7,0.0,MID,11
Buendia,Aston Villa,5.3,1.0,MID,11
Jaden,Aston Villa,5.3,1.0,MID,11
Taylor,Ipswich Town,4.8,0.0,MID,11
McAteer,Leicester City,4.8,1.0,MID,11
Endo,Liverpool,4.7,1.0,MID,11
Sangaré,Nottingham Forest,4.4,0.0,MID,11
C.Soler,West Ham United,5.0,1.0,MID,11
Sarabia,Wolverhampton Wanderers,5.1,1.0,MID,11
Forbs,Wolverhampton Wanderers,5.5,1.0,MID,11
Brooks,Bournemouth,4.9,1.0,MID,11
Konak,Brentford,4.5,1.0,MID,11
Gruda,Brighton & Hove Albion,5.4,1.0,MID,11
Dewsbury-Hall,Chelsea,5.6,1.0,MID,11
Mount,Manchester United,6.3,1.0,MID,11
Kamara,Aston Villa,5.0,1.0,MID,11
Philip,Bournemouth,4.8,1.0,MID,11
B.Soumaré,Leicester City,4.4,1.0,MID,11
Rodrigo,Manchester City,6.3,0.0,MID,11
Antony,Manchester United,5.7,1.0,MID,11
Kamaldeen,Southampton,5.0,1.0,MID,11
Irving,West Ham United,4.8,1.0,MID,11
Lewis-Skelly,Arsenal,4.5,1.0,MID,11
Adams,Bournemouth,4.9,1.0,MID,11
Trevitt,Brentford,4.5,1.0,MID,11
Moder,Brighton & Hove Albion,4.4,1.0,MID,11
Agbinone,Crystal Palace,4.5,1.0,MID,11
Armstrong,Everton,4.5,1.0,MID,11
Choudhury,Leicester City,4.4,0.75,MID,11
Elliott,Liverpool,5.2,0.0,MID,11
Chiesa,Liverpool,6.8,0.0,MID,11
McAtee,Manchester City,4.7,1.0,MID,11
Collyer,Manchester United,4.5,1.0,MID,11
Da Silva Moreira,Nottingham Forest,4.5,1.0,MID,11
Danilo,Nottingham Forest,4.7,0.0,MID,11
Fraser,Southampton,4.8,0.5,MID,11
Amo-Ameyaw,Southampton,4.5,1.0,MID,11
Cornet,Southampton,4.8,1.0,MID,11
L.Guilherme,West Ham United,4.7,1.0,MID,11
Oulad M'hand,Arsenal,4.5,1.0,MID,11
Kabia,Arsenal,4.5,1.0,MID,11
Young,Aston Villa,4.5,1.0,MID,11
Brierley,Brentford,4.5,1.0,MID,11
Dasilva,Brentford,4.8,0.0,MID,11
G.Nunes,Brentford,4.9,0.0,MID,11
Yogane,Brentford,4.5,1.0,MID,11
Maghoma,Brentford,4.5,1.0,MID,11
March,Brighton & Hove Albion,6.5,0.0,MID,11
Peupion,Brighton & Hove Albion,4.5,1.0,MID,11
O'Riley,Brighton & Hove Albion,5.5,0.75,MID,11
Casadei,Chelsea,4.4,1.0,MID,11
Chukwuemeka,Chelsea,4.8,1.0,MID,11
Kellyman,Chelsea,4.4,0.0,MID,11
M.França,Crystal Palace,4.4,0.0,MID,11
Umeh-Chibueze,Crystal Palace,4.5,1.0,MID,11
Devenny,Crystal Palace,4.5,1.0,MID,11
Rodney,Crystal Palace,4.5,1.0,MID,11
King,Fulham,4.5,1.0,MID,11
Godo,Fulham,4.5,1.0,MID,11
Broadhead,Ipswich Town,4.9,1.0,MID,11
Golding,Leicester City,4.4,1.0,MID,11
Alves,Leicester City,4.5,1.0,MID,11
McConnell,Liverpool,4.4,1.0,MID,11
Morton,Liverpool,4.4,1.0,MID,11
Bobb,Manchester City,4.7,0.0,MID,11
O’Reilly,Manchester City,5.0,1.0,MID,11
Wright,Manchester City,4.5,1.0,MID,11
Fletcher,Manchester United,4.5,1.0,MID,11
Fitzgerald,Manchester United,4.5,1.0,MID,11
Hayden,Newcastle United,4.5,1.0,MID,11
Kuol,Newcastle United,4.5,1.0,MID,11
Miley,Newcastle United,5.0,1.0,MID,11
B.Traore,Wolverhampton Wanderers,4.8,0.0,MID,11
Cundle,Wolverhampton Wanderers,4.5,1.0,MID,11
Gonzalez,Wolverhampton Wanderers,4.5,0.0,MID,11
Haaland,Manchester City,15.3,1.0,FWD,11
Wood,Nottingham Forest,6.6,1.0,FWD,11
Welbeck,Brighton & Hove Albion,5.9,1.0,FWD,11
N.Jackson,Chelsea,7.9,1.0,FWD,11
Watkins,Aston Villa,9.0,1.0,FWD,11
Cunha,Wolverhampton Wanderers,6.7,1.0,FWD,11
Havertz,Arsenal,8.0,0.75,FWD,11
Raúl,Fulham,5.8,1.0,FWD,11
Vardy,Leicester City,5.7,1.0,FWD,11
Strand Larsen,Wolverhampton Wanderers,5.6,1.0,FWD,11
Wissa,Brentford,6.0,1.0,FWD,11
Solanke,Tottenham Hotspur,7.7,1.0,FWD,11
Delap,Ipswich Town,5.6,1.0,FWD,11
Evanilson,Bournemouth,5.9,1.0,FWD,11
Isak,Newcastle United,8.4,1.0,FWD,11
Antonio,West Ham United,5.4,1.0,FWD,11
Mateta,Crystal Palace,7.3,1.0,FWD,11
Calvert-Lewin,Everton,5.8,1.0,FWD,11
Ndiaye,Everton,5.4,0.75,FWD,11
Duran,Aston Villa,6.0,1.0,FWD,11
Archer,Southampton,5.0,1.0,FWD,11
Zirkzee,Manchester United,6.6,1.0,FWD,11
Gakpo,Liverpool,7.1,1.0,FWD,11
João Pedro,Brighton & Hove Albion,5.4,0.75,FWD,11
Muniz,Fulham,5.6,1.0,FWD,11
Højlund,Manchester United,6.9,1.0,FWD,11
Ings,West Ham United,5.0,1.0,FWD,11
Hirst,Ipswich Town,5.4,1.0,FWD,11
