name,team,price,condition,position,GW
Pickford,Everton,5.0,1.0,GK,20
Sels,Nottingham Forest,4.9,1.0,GK,20
Raya,Arsenal,5.6,1.0,GK,20
Onana,Manchester United,5.1,1.0,GK,20
Sánchez,Chelsea,4.8,1.0,GK,20
Henderson,Crystal Palace,4.5,1.0,GK,20
Flekken,Brentford,4.4,1.0,GK,20
Leno,Fulham,5.0,1.0,GK,20
Martinez,Aston Villa,5.0,1.0,GK,20
Arrizabalaga,Bournemouth,4.5,0.0,GK,20
Verbruggen,Brighton & Hove Albion,4.5,1.0,GK,20
Muric,Ipswich Town,4.4,1.0,GK,20
Pope,Newcastle United,4.9,0.5,GK,20
A.Becker,Liverpool,5.4,1.0,GK,20
Ramsdale,Southampton,4.4,1.0,GK,20
Hermansen,Leicester City,4.5,0.0,GK,20
Kelleher,Liverpool,4.2,1.0,GK,20
Vicario,Tottenham Hotspur,4.8,0.0,GK,20
José Sá,Wolverhampton Wanderers,4.3,1.0,GK,20
Ederson M.,Manchester City,5.3,0.5,GK,20
Fabianski,West Ham United,4.1,0.75,GK,20
Dúbravka,Newcastle United,4.2,1.0,GK,20
Ortega Moreno,Manchester City,5.2,1.0,GK,20
Forster,Tottenham Hotspur,4.3,1.0,GK,20
Areola,West Ham United,4.2,1.0,GK,20
Travers,Bournemouth,4.4,1.0,GK,20
Johnstone,Wolverhampton Wanderers,4.3,1.0,GK,20
Walton,Ipswich Town,4.3,1.0,GK,20
McCarthy,Southampton,4.3,1.0,GK,20
Steele,Brighton & Hove Albion,4.1,1.0,GK,20
Lumley,Southampton,4.0,1.0,GK,20
Neto,Arsenal,4.1,1.0,GK,20
Stolarczyk,Leicester City,4.0,1.0,GK,20
Jørgensen,Chelsea,4.2,1.0,GK,20
Ward,Leicester City,4.0,1.0,GK,20
Olsen,Aston Villa,4.5,1.0,GK,20
Valdimarsson,Brentford,3.9,1.0,GK,20
Jaros,Liverpool,4.0,1.0,GK,20
Austin,Tottenham Hotspur,4.0,1.0,GK,20
Setford,Arsenal,4.5,1.0,GK,20
Gauci,Aston Villa,4.0,1.0,GK,20
Zych,Aston Villa,4.0,1.0,GK,20
Dennis,Bournemouth,4.0,1.0,GK,20
Cahill,Brighton & Hove Albion,3.9,1.0,GK,20
Bergström,Chelsea,3.9,1.0,GK,20
Bettinelli,Chelsea,3.9,1.0,GK,20
Matthews,Crystal Palace,3.9,1.0,GK,20
Turner,Crystal Palace,3.9,1.0,GK,20
J.Virginia,Everton,3.9,1.0,GK,20
Begovic,Everton,4.0,1.0,GK,20
Benda,Fulham,4.0,1.0,GK,20
Slicker,Ipswich Town,3.9,1.0,GK,20
Iversen,Leicester City,3.9,1.0,GK,20
Davies,Liverpool,4.0,1.0,GK,20
Carson,Manchester City,4.0,1.0,GK,20
Brits,Manchester City,4.0,1.0,GK,20
Bayindir,Manchester United,4.3,1.0,GK,20
Heaton,Manchester United,4.0,1.0,GK,20
Odysseas,Newcastle United,4.3,1.0,GK,20
Ruddy,Newcastle United,4.0,1.0,GK,20
C.Miguel,Nottingham Forest,4.2,1.0,GK,20
Bazunu,Southampton,4.3,0.0,GK,20
Whiteman,Tottenham Hotspur,4.0,1.0,GK,20
Foderingham,West Ham United,4.3,1.0,GK,20
