name,team,price,condition,position,GW
Pickford,Everton,5.0,1.0,GK,19
Sels,Nottingham Forest,4.8,1.0,GK,19
Raya,Arsenal,5.6,1.0,GK,19
Onana,Manchester United,5.2,1.0,GK,19
Sánchez,Chelsea,4.8,1.0,GK,19
Henderson,Crystal Palace,4.5,1.0,GK,19
Leno,Fulham,5.0,1.0,GK,19
Flekken,Brentford,4.5,0.75,GK,19
Arrizabalaga,Bournemouth,4.5,1.0,GK,19
Martinez,Aston Villa,5.0,1.0,GK,19
Verbruggen,Brighton & Hove Albion,4.5,1.0,GK,19
Muric,Ipswich Town,4.4,1.0,GK,19
Pope,Newcastle United,4.9,0.0,GK,19
A.Becker,Liverpool,5.4,1.0,GK,19
Hermansen,Leicester City,4.5,0.0,GK,19
Ramsdale,Southampton,4.4,1.0,GK,19
Kelleher,Liverpool,4.3,1.0,GK,19
Vicario,Tottenham Hotspur,4.8,0.0,GK,19
Ederson M.,Manchester City,5.3,0.5,GK,19
Fabianski,West Ham United,4.1,0.25,GK,19
José Sá,Wolverhampton Wanderers,4.3,1.0,GK,19
Dúbravka,Newcastle United,4.2,1.0,GK,19
Forster,Tottenham Hotspur,4.3,1.0,GK,19
Areola,West Ham United,4.2,1.0,GK,19
Ortega Moreno,Manchester City,5.2,1.0,GK,19
Johnstone,Wolverhampton Wanderers,4.3,1.0,GK,19
Travers,Bournemouth,4.4,1.0,GK,19
McCarthy,Southampton,4.3,1.0,GK,19
Steele,Brighton & Hove Albion,4.2,1.0,GK,19
Lumley,Southampton,4.0,1.0,GK,19
Neto,Arsenal,4.2,1.0,GK,19
Jørgensen,Chelsea,4.2,1.0,GK,19
Walton,Ipswich Town,4.3,1.0,GK,19
Stolarczyk,Leicester City,4.0,1.0,GK,19
Ward,Leicester City,4.0,1.0,GK,19
Olsen,Aston Villa,4.5,1.0,GK,19
Valdimarsson,Brentford,3.9,1.0,GK,19
Jaros,Liverpool,4.0,1.0,GK,19
Setford,Arsenal,4.5,1.0,GK,19
Gauci,Aston Villa,4.0,1.0,GK,19
Zych,Aston Villa,4.0,1.0,GK,19
Dennis,Bournemouth,4.0,1.0,GK,19
Cahill,Brighton & Hove Albion,3.9,1.0,GK,19
Bergström,Chelsea,3.9,1.0,GK,19
Bettinelli,Chelsea,3.9,1.0,GK,19
Matthews,Crystal Palace,3.9,1.0,GK,19
Turner,Crystal Palace,4.0,1.0,GK,19
J.Virginia,Everton,3.9,1.0,GK,19
Begovic,Everton,4.0,1.0,GK,19
Benda,Fulham,4.0,1.0,GK,19
Slicker,Ipswich Town,3.9,1.0,GK,19
Iversen,Leicester City,3.9,1.0,GK,19
Davies,Liverpool,4.0,1.0,GK,19
