name,team,price,condition,position,GW
Hutchinson,Ipswich Town,5.4,1.0,MID,5
Winks,Leicester City,4.5,1.0,MID,5
Doku,Manchester City,6.5,1.0,MID,5
Casemiro,Manchester United,4.9,1.0,MID,5
Mainoo,Manchester United,5.4,1.0,MID,5
J.Murphy,Newcastle United,5.3,1.0,MID,5
Longstaff,Newcastle United,4.9,1.0,MID,5
Downes,Southampton,4.9,1.0,MID,5
Brereton Díaz,Southampton,5.4,1.0,MID,5
G.Rodríguez,West Ham United,5.0,1.0,MID,5
Barkley,Aston Villa,5.3,1.0,MID,5
Lewis-Potter,Brentford,5.0,1.0,MID,5
Baleba,Brighton & Hove Albion,5.0,1.0,MID,5
Wieffer,Brighton & Hove Albion,4.9,1.0,MID,5
Enzo,Chelsea,5.0,1.0,MID,5
Neto,Chelsea,6.4,1.0,MID,5
C.Doucouré,Crystal Palace,4.9,0.0,MID,5
Iroegbunam,Everton,4.5,1.0,MID,5
Morsy,Ipswich Town,4.9,1.0,MID,5
Matheus N.,Manchester City,4.9,1.0,MID,5
Aribo,Southampton,5.0,1.0,MID,5
Odobert,Tottenham Hotspur,5.5,0.0,MID,5
Scott,Bournemouth,4.9,1.0,MID,5
Milner,Brighton & Hove Albion,5.0,0.0,MID,5
Georginio,Brighton & Hove Albion,5.5,1.0,MID,5
Kamada,Crystal Palace,5.3,1.0,MID,5
Chaplin,Ipswich Town,5.3,1.0,MID,5
Luongo,Ipswich Town,4.5,1.0,MID,5
De Cordova-Reid,Leicester City,5.4,1.0,MID,5
Willock,Newcastle United,4.8,1.0,MID,5
Lallana,Southampton,5.0,1.0,MID,5
Smallbone,Southampton,5.0,0.0,MID,5
Dibling,Southampton,4.5,1.0,MID,5
Hee Chan,Wolverhampton Wanderers,6.3,1.0,MID,5
J.Gomes,Wolverhampton Wanderers,4.9,1.0,MID,5
Bailey,Aston Villa,6.4,1.0,MID,5
Carvalho,Brentford,4.8,1.0,MID,5
Renato Veiga,Chelsea,4.5,1.0,MID,5
A.Doucoure,Everton,5.3,1.0,MID,5
Reed,Fulham,4.9,1.0,MID,5
Phillips,Ipswich Town,5.0,1.0,MID,5
J.Ayew,Leicester City,5.3,1.0,MID,5
Skipp,Leicester City,4.9,1.0,MID,5
Grealish,Manchester City,6.4,1.0,MID,5
Gündogan,Manchester City,6.5,1.0,MID,5
Sangaré,Nottingham Forest,4.5,0.0,MID,5
Ward-Prowse,Nottingham Forest,6.3,1.0,MID,5
M.Fernandes,Southampton,5.0,1.0,MID,5
P.M.Sarr,Tottenham Hotspur,4.9,1.0,MID,5
Álvarez,West Ham United,5.0,1.0,MID,5
Rice,Arsenal,6.3,1.0,MID,5
Enciso,Brighton & Hove Albion,5.4,1.0,MID,5
Sancho,Chelsea,6.3,1.0,MID,5
Hughes,Crystal Palace,4.9,1.0,MID,5
Lerma,Crystal Palace,4.9,1.0,MID,5
Schlupp,Crystal Palace,4.9,1.0,MID,5
Ogbene,Ipswich Town,5.0,1.0,MID,5
McAteer,Leicester City,4.9,1.0,MID,5
Eriksen,Manchester United,5.4,1.0,MID,5
Mount,Manchester United,6.3,0.75,MID,5
Jota Silva,Nottingham Forest,6.0,1.0,MID,5
Bergvall,Tottenham Hotspur,4.5,1.0,MID,5
Werner,Tottenham Hotspur,6.3,1.0,MID,5
Summerville,West Ham United,5.8,1.0,MID,5
Doyle,Wolverhampton Wanderers,4.9,1.0,MID,5
R.Gomes,Wolverhampton Wanderers,5.4,1.0,MID,5
Jorginho,Arsenal,4.9,1.0,MID,5
Philip,Bournemouth,4.8,1.0,MID,5
Dewsbury-Hall,Chelsea,5.8,1.0,MID,5
Lavia,Chelsea,4.5,0.5,MID,5
Mudryk,Chelsea,6.3,1.0,MID,5
Garner,Everton,5.0,0.75,MID,5
Lindstrøm,Everton,5.3,1.0,MID,5
Cairney,Fulham,4.9,1.0,MID,5
Wilson,Fulham,5.4,1.0,MID,5
Berge,Fulham,5.0,1.0,MID,5
Taylor,Ipswich Town,4.9,1.0,MID,5
J.Clarke,Ipswich Town,5.5,1.0,MID,5
Almirón,Newcastle United,5.7,1.0,MID,5
Tonali,Newcastle United,5.5,1.0,MID,5
Dominguez,Nottingham Forest,4.9,1.0,MID,5
Ugochukwu,Southampton,4.5,1.0,MID,5
Bentancur,Tottenham Hotspur,5.0,1.0,MID,5
Gray,Tottenham Hotspur,4.9,1.0,MID,5
Guedes,Wolverhampton Wanderers,5.4,1.0,MID,5
Sarabia,Wolverhampton Wanderers,5.3,1.0,MID,5
André,Wolverhampton Wanderers,5.0,1.0,MID,5
Nwaneri,Arsenal,4.5,1.0,MID,5
Sterling,Arsenal,6.8,1.0,MID,5
Buendia,Aston Villa,5.4,1.0,MID,5
Jaden,Aston Villa,5.3,0.0,MID,5
Yarmoliuk,Brentford,4.5,1.0,MID,5
Armstrong,Everton,4.5,1.0,MID,5
Mangala,Everton,5.0,1.0,MID,5
Nelson,Fulham,5.0,1.0,MID,5
Burns,Ipswich Town,4.9,1.0,MID,5
Cajuste,Ipswich Town,4.5,1.0,MID,5
B.Soumaré,Leicester City,4.5,1.0,MID,5
Choudhury,Leicester City,4.5,1.0,MID,5
El Khannouss,Leicester City,5.0,1.0,MID,5
Elliott,Liverpool,5.2,0.0,MID,5
Endo,Liverpool,4.9,1.0,MID,5
Jones,Liverpool,5.3,1.0,MID,5
Foden,Manchester City,9.3,1.0,MID,5
McAtee,Manchester City,4.8,1.0,MID,5
Rodrigo,Manchester City,6.4,1.0,MID,5
Antony,Manchester United,5.8,1.0,MID,5
Collyer,Manchester United,4.5,1.0,MID,5
Ugarte,Manchester United,5.0,1.0,MID,5
Danilo,Nottingham Forest,4.8,0.0,MID,5
Sosa,Nottingham Forest,5.5,1.0,MID,5
Fraser,Southampton,4.9,1.0,MID,5
Amo-Ameyaw,Southampton,4.5,1.0,MID,5
Forbs,Wolverhampton Wanderers,5.5,1.0,MID,5
Lewis-Skelly,Arsenal,4.5,1.0,MID,5
Merino,Arsenal,6.0,0.0,MID,5
Oulad M'hand,Arsenal,4.5,1.0,MID,5
Kabia,Arsenal,4.5,1.0,MID,5
Kamara,Aston Villa,5.0,0.25,MID,5
Young,Aston Villa,4.5,1.0,MID,5
Adams,Bournemouth,4.9,0.0,MID,5
Brooks,Bournemouth,4.9,1.0,MID,5
Brierley,Brentford,4.5,1.0,MID,5
Dasilva,Brentford,4.9,0.0,MID,5
Konak,Brentford,4.5,1.0,MID,5
Trevitt,Brentford,4.5,1.0,MID,5
G.Nunes,Brentford,5.0,0.0,MID,5
March,Brighton & Hove Albion,6.5,0.0,MID,5
Moder,Brighton & Hove Albion,4.4,1.0,MID,5
Peupion,Brighton & Hove Albion,4.5,1.0,MID,5
Gruda,Brighton & Hove Albion,5.4,0.25,MID,5
O'Riley,Brighton & Hove Albion,5.5,0.0,MID,5
Casadei,Chelsea,4.5,1.0,MID,5
Chukwuemeka,Chelsea,4.9,1.0,MID,5
Kellyman,Chelsea,4.5,0.0,MID,5
M.França,Crystal Palace,4.4,0.0,MID,5
Umeh-Chibueze,Crystal Palace,4.5,1.0,MID,5
Devenny,Crystal Palace,4.5,1.0,MID,5
Agbinone,Crystal Palace,4.5,1.0,MID,5
Rodney,Crystal Palace,4.5,1.0,MID,5
King,Fulham,4.5,1.0,MID,5
Godo,Fulham,4.5,1.0,MID,5
Broadhead,Ipswich Town,4.9,1.0,MID,5
Golding,Leicester City,4.5,1.0,MID,5
Alves,Leicester City,4.5,1.0,MID,5
McConnell,Liverpool,4.5,1.0,MID,5
Morton,Liverpool,4.5,1.0,MID,5
Chiesa,Liverpool,7.0,1.0,MID,5
Bobb,Manchester City,4.8,0.0,MID,5
O’Reilly,Manchester City,5.0,1.0,MID,5
Hayden,Newcastle United,4.5,1.0,MID,5
Kuol,Newcastle United,4.5,1.0,MID,5
Miley,Newcastle United,5.0,0.0,MID,5
Da Silva Moreira,Nottingham Forest,4.5,1.0,MID,5
Kamaldeen,Southampton,5.0,0.0,MID,5
Cornet,Southampton,4.9,1.0,MID,5
Moore,Tottenham Hotspur,4.5,1.0,MID,5
L.Guilherme,West Ham United,4.9,1.0,MID,5
Irving,West Ham United,4.9,1.0,MID,5
C.Soler,West Ham United,5.0,1.0,MID,5
B.Traore,Wolverhampton Wanderers,4.9,0.0,MID,5
Cundle,Wolverhampton Wanderers,4.5,1.0,MID,5
Gonzalez,Wolverhampton Wanderers,4.5,0.0,MID,5
Haaland,Manchester City,15.3,1.0,FWD,5
Wissa,Brentford,6.1,0.0,FWD,5
Welbeck,Brighton & Hove Albion,5.8,1.0,FWD,5
Havertz,Arsenal,8.1,1.0,FWD,5
Watkins,Aston Villa,9.0,1.0,FWD,5
Calvert-Lewin,Everton,5.9,0.75,FWD,5
Wood,Nottingham Forest,6.1,1.0,FWD,5
Duran,Aston Villa,6.1,1.0,FWD,5
N.Jackson,Chelsea,7.6,1.0,FWD,5
Vardy,Leicester City,5.7,1.0,FWD,5
João Pedro,Brighton & Hove Albion,5.7,0.75,FWD,5
Mateta,Crystal Palace,7.4,1.0,FWD,5
Isak,Newcastle United,8.4,0.75,FWD,5
Strand Larsen,Wolverhampton Wanderers,5.5,1.0,FWD,5
Raúl,Fulham,5.4,1.0,FWD,5
Delap,Ipswich Town,5.5,1.0,FWD,5
Zirkzee,Manchester United,7.0,1.0,FWD,5
Cunha,Wolverhampton Wanderers,6.5,1.0,FWD,5
Ings,West Ham United,5.0,1.0,FWD,5
Muniz,Fulham,6.0,1.0,FWD,5
Antonio,West Ham United,5.5,1.0,FWD,5
Ndiaye,Everton,5.4,1.0,FWD,5
Evanilson,Bournemouth,5.9,1.0,FWD,5
Beto,Everton,5.0,1.0,FWD,5
Armstrong,Southampton,5.4,1.0,FWD,5
Solanke,Tottenham Hotspur,7.5,1.0,FWD,5
Edouard,Leicester City,5.4,1.0,FWD,5
Darwin,Liverpool,7.2,1.0,FWD,5
Gakpo,Liverpool,7.2,1.0,FWD,5
Awoniyi,Nottingham Forest,5.8,1.0,FWD,5
Archer,Southampton,5.0,1.0,FWD,5
Füllkrug,West Ham United,6.8,0.5,FWD,5
Nketiah,Crystal Palace,5.9,1.0,FWD,5
Richarlison,Tottenham Hotspur,6.9,0.0,FWD,5
G.Jesus,Arsenal,6.8,1.0,FWD,5
Enes Ünal,Bournemouth,5.4,1.0,FWD,5
Ferguson,Brighton & Hove Albion,5.5,1.0,FWD,5
Marc Guiu,Chelsea,5.0,1.0,FWD,5
Al-Hamadi,Ipswich Town,5.0,1.0,FWD,5
Hirst,Ipswich Town,5.4,1.0,FWD,5
Stewart,Southampton,4.5,1.0,FWD,5
