name,team,price,condition,position,GW
Turner,Crystal Palace,4.0,1.0,GK,16
J.Virginia,Everton,3.9,1.0,GK,16
Begovic,Everton,4.0,1.0,GK,16
Benda,Fulham,4.0,1.0,GK,16
Slicker,Ipswich Town,4.0,1.0,GK,16
Iversen,Leicester City,4.0,1.0,GK,16
Stolarczyk,Leicester City,4.0,0.0,GK,16
Ward,Leicester City,4.0,1.0,GK,16
Davies,Liverpool,4.0,1.0,GK,16
Carson,Manchester City,4.0,1.0,GK,16
Bayindir,Manchester United,4.3,1.0,GK,16
Heaton,Manchester United,4.0,1.0,GK,16
Dúbravka,Newcastle United,4.2,1.0,GK,16
Odysseas,Newcastle United,4.3,1.0,GK,16
Ruddy,Newcastle United,4.0,1.0,GK,16
C.Miguel,Nottingham Forest,4.2,1.0,GK,16
Bazunu,Southampton,4.3,0.0,GK,16
Austin,Tottenham Hotspur,4.0,1.0,GK,16
Whiteman,Tottenham Hotspur,4.0,1.0,GK,16
Foderingham,West Ham United,4.3,1.0,GK,16
Bentley,Wolverhampton Wanderers,4.0,1.0,GK,16
King,Wolverhampton Wanderers,4.0,1.0,GK,16
Virgil,Liverpool,6.4,1.0,DEF,16
Alexander-Arnold,Liverpool,7.0,1.0,DEF,16
Gabriel,Arsenal,6.2,0.75,DEF,16
Aina,Nottingham Forest,4.9,1.0,DEF,16
Young,Everton,4.6,1.0,DEF,16
Gvardiol,Manchester City,6.1,1.0,DEF,16
Saliba,Arsenal,6.2,1.0,DEF,16
Pedro Porro,Tottenham Hotspur,5.6,1.0,DEF,16
Murillo,Nottingham Forest,4.6,1.0,DEF,16
Muñoz,Crystal Palace,4.7,1.0,DEF,16
Milenković,Nottingham Forest,4.5,1.0,DEF,16
Robinson,Fulham,4.7,1.0,DEF,16
Dalot,Manchester United,5.2,1.0,DEF,16
Kerkez,Bournemouth,4.6,1.0,DEF,16
Guéhi,Crystal Palace,4.5,1.0,DEF,16
J.Timber,Arsenal,5.7,1.0,DEF,16
Collins,Brentford,4.5,1.0,DEF,16
Robertson,Liverpool,5.9,1.0,DEF,16
Konaté,Liverpool,5.2,0.0,DEF,16
Mazraoui,Manchester United,4.7,1.0,DEF,16
Tarkowski,Everton,4.8,1.0,DEF,16
Digne,Aston Villa,4.7,1.0,DEF,16
Wan-Bissaka,West Ham United,4.6,1.0,DEF,16
Aït-Nouri,Wolverhampton Wanderers,4.9,1.0,DEF,16
De Ligt,Manchester United,5.0,1.0,DEF,16
Davis,Ipswich Town,4.5,1.0,DEF,16
Lacroix,Crystal Palace,4.5,1.0,DEF,16
Mykolenko,Everton,4.3,1.0,DEF,16
Cucurella,Chelsea,5.1,1.0,DEF,16
Hall,Newcastle United,4.5,1.0,DEF,16
Tete,Fulham,4.5,1.0,DEF,16
Lewis,Manchester City,4.6,0.0,DEF,16
Kilman,West Ham United,4.5,1.0,DEF,16
Justin,Leicester City,4.4,1.0,DEF,16
Martinez,Manchester United,4.4,1.0,DEF,16
Romero,Tottenham Hotspur,5.0,0.0,DEF,16
Emerson,West Ham United,4.4,0.0,DEF,16
Veltman,Brighton & Hove Albion,4.5,0.5,DEF,16
Mitchell,Crystal Palace,4.8,1.0,DEF,16
Zabarnyi,Bournemouth,4.4,1.0,DEF,16
Colwill,Chelsea,4.5,1.0,DEF,16
Udogie,Tottenham Hotspur,4.9,1.0,DEF,16
Pinnock,Brentford,4.5,1.0,DEF,16
Keane,Everton,4.1,1.0,DEF,16
Burn,Newcastle United,4.4,1.0,DEF,16
Schär,Newcastle United,5.4,1.0,DEF,16
Konsa,Aston Villa,4.4,1.0,DEF,16
Livramento,Newcastle United,4.5,1.0,DEF,16
Alex Moreno,Nottingham Forest,4.4,0.0,DEF,16
Chalobah,Crystal Palace,4.4,1.0,DEF,16
Bassey,Fulham,4.5,0.0,DEF,16
Smith,Bournemouth,4.5,1.0,DEF,16
Van Hecke,Brighton & Hove Albion,4.5,1.0,DEF,16
Walker-Peters,Southampton,4.4,1.0,DEF,16
Van de Ven,Tottenham Hotspur,4.5,0.0,DEF,16
White,Arsenal,6.1,0.0,DEF,16
Pau,Aston Villa,4.4,1.0,DEF,16
Rúben,Manchester City,5.4,1.0,DEF,16
Sugawara,Southampton,4.4,1.0,DEF,16
Harwood-Bellis,Southampton,4.1,1.0,DEF,16
Faes,Leicester City,4.1,1.0,DEF,16
Huijsen,Bournemouth,4.3,1.0,DEF,16
Dunk,Brighton & Hove Albion,4.4,1.0,DEF,16
Branthwaite,Everton,4.8,1.0,DEF,16
Akanji,Manchester City,5.3,0.25,DEF,16
Cash,Aston Villa,4.4,1.0,DEF,16
Senesi,Bournemouth,4.8,0.0,DEF,16
Calafiori,Arsenal,5.8,0.25,DEF,16
Andersen,Fulham,4.2,0.0,DEF,16
Kristiansen,Leicester City,4.5,1.0,DEF,16
Stones,Manchester City,5.3,0.25,DEF,16
N.Williams,Nottingham Forest,4.3,1.0,DEF,16
Mavropanos,West Ham United,4.4,1.0,DEF,16
Diego Carlos,Aston Villa,4.5,1.0,DEF,16
Van den Berg,Brentford,4.1,1.0,DEF,16
F.Kadıoğlu,Brighton & Hove Albion,4.5,0.25,DEF,16
W.Fofana,Chelsea,4.4,0.0,DEF,16
O'Shea,Ipswich Town,4.0,1.0,DEF,16
N.Semedo,Wolverhampton Wanderers,4.5,1.0,DEF,16
Toti,Wolverhampton Wanderers,4.3,1.0,DEF,16
Estupiñan,Brighton & Hove Albion,5.1,1.0,DEF,16
Gusto,Chelsea,4.9,1.0,DEF,16
Bednarek,Southampton,4.0,1.0,DEF,16
Lamptey,Brighton & Hove Albion,4.4,1.0,DEF,16
Todibo,West Ham United,4.3,1.0,DEF,16
Zinchenko,Arsenal,4.8,0.25,DEF,16
Igor,Brighton & Hove Albion,4.4,1.0,DEF,16
Disasi,Chelsea,4.2,1.0,DEF,16
Tuanzebe,Ipswich Town,4.0,0.0,DEF,16
Trippier,Newcastle United,5.6,1.0,DEF,16
Dragusin,Tottenham Hotspur,4.3,1.0,DEF,16
Roerslev,Brentford,4.3,1.0,DEF,16
Diop,Fulham,4.4,1.0,DEF,16
Okoli,Leicester City,4.0,1.0,DEF,16
Evans,Manchester United,4.4,0.75,DEF,16
Dawson,Wolverhampton Wanderers,4.4,1.0,DEF,16
Kiwior,Arsenal,4.8,1.0,DEF,16
Clyne,Crystal Palace,4.3,1.0,DEF,16
Burgess,Ipswich Town,4.0,1.0,DEF,16
Tsimikas,Liverpool,4.6,0.25,DEF,16
Greaves,Ipswich Town,4.0,1.0,DEF,16
Manning,Southampton,4.3,1.0,DEF,16
Maatsen,Aston Villa,4.6,1.0,DEF,16
C.Richards,Crystal Palace,4.4,1.0,DEF,16
Bradley,Liverpool,4.7,0.0,DEF,16
Walker,Manchester City,5.2,1.0,DEF,16
Coufal,West Ham United,4.2,1.0,DEF,16
S.Bueno,Wolverhampton Wanderers,4.3,1.0,DEF,16
Gomez,Liverpool,4.9,1.0,DEF,16
Maguire,Manchester United,4.9,1.0,DEF,16
Kelly,Newcastle United,4.3,1.0,DEF,16
Krafth,Newcastle United,4.3,0.0,DEF,16
Stephens,Southampton,4.0,0.0,DEF,16
Davies,Tottenham Hotspur,4.3,0.0,DEF,16
Doherty,Wolverhampton Wanderers,4.3,1.0,DEF,16
Tosin,Chelsea,4.2,1.0,DEF,16
Aké,Manchester City,5.3,0.0,DEF,16
J.Araujo,Bournemouth,4.3,0.0,DEF,16
Johnson,Ipswich Town,3.9,1.0,DEF,16
Morato,Nottingham Forest,4.5,1.0,DEF,16
Ajer,Brentford,4.4,1.0,DEF,16
Vestergaard,Leicester City,4.0,1.0,DEF,16
Taylor,Southampton,3.9,1.0,DEF,16
B.Badiashile,Chelsea,4.3,1.0,DEF,16
James,Chelsea,4.8,0.0,DEF,16
Castagne,Fulham,4.2,1.0,DEF,16
Woolfenden,Ipswich Town,4.0,1.0,DEF,16
Cresswell,West Ham United,3.9,1.0,DEF,16
Nedeljkovic,Aston Villa,4.0,1.0,DEF,16
J.Cuenca,Fulham,4.4,1.0,DEF,16
Coady,Leicester City,4.0,1.0,DEF,16
Lindelof,Manchester United,4.3,1.0,DEF,16
Boly,Nottingham Forest,4.2,1.0,DEF,16
Spence,Tottenham Hotspur,4.4,1.0,DEF,16
Mosquera,Wolverhampton Wanderers,3.9,0.0,DEF,16
Mings,Aston Villa,4.4,1.0,DEF,16
Bogarde,Aston Villa,4.0,1.0,DEF,16
Mee,Brentford,4.2,1.0,DEF,16
Ricardo,Leicester City,4.2,0.0,DEF,16
Quansah,Liverpool,3.9,1.0,DEF,16
Shaw,Manchester United,4.9,0.0,DEF,16
Yoro,Manchester United,4.3,1.0,DEF,16
Bree,Southampton,3.9,1.0,DEF,16
Tomiyasu,Arsenal,4.8,0.0,DEF,16
Aarons,Bournemouth,4.3,1.0,DEF,16
Hill,Bournemouth,3.9,1.0,DEF,16
Webster,Brighton & Hove Albion,4.3,0.25,DEF,16
Chadi Riad,Crystal Palace,4.3,0.75,DEF,16
Kporha,Crystal Palace,4.0,1.0,DEF,16
Coleman,Everton,4.3,1.0,DEF,16
Patterson,Everton,4.4,1.0,DEF,16
O'Brien,Everton,4.6,1.0,DEF,16
Sessegnon,Fulham,4.2,1.0,DEF,16
Townsend,Ipswich Town,4.0,1.0,DEF,16
Toffolo,Nottingham Forest,4.3,1.0,DEF,16
Edwards,Southampton,3.9,1.0,DEF,16
Wood,Southampton,4.0,1.0,DEF,16
Pond,Wolverhampton Wanderers,3.9,1.0,DEF,16
Tierney,Arsenal,4.3,1.0,DEF,16
Kacurri,Arsenal,4.0,1.0,DEF,16
Heaven,Arsenal,4.0,1.0,DEF,16
Nichols,Arsenal,4.0,1.0,DEF,16
Hause,Aston Villa,4.0,1.0,DEF,16
Swinkels,Aston Villa,4.0,1.0,DEF,16
Kinsey,Bournemouth,4.0,1.0,DEF,16
Henry,Brentford,4.3,0.0,DEF,16
Hickey,Brentford,4.3,0.0,DEF,16
Ji-soo,Brentford,3.9,1.0,DEF,16
Meghoma,Brentford,4.0,1.0,DEF,16
Samuels,Brighton & Hove Albion,4.0,1.0,DEF,16
McConville,Brighton & Hove Albion,4.0,1.0,DEF,16
Slater,Brighton & Hove Albion,4.0,1.0,DEF,16
Chilwell,Chelsea,4.7,1.0,DEF,16
Holding,Crystal Palace,4.3,1.0,DEF,16
Ward,Crystal Palace,4.3,0.25,DEF,16
Dixon,Everton,4.0,1.0,DEF,16
Amissah,Fulham,4.0,1.0,DEF,16
Thomas,Leicester City,3.9,1.0,DEF,16
Nallo,Liverpool,4.0,1.0,DEF,16
Simpson-Pusey,Manchester City,4.0,1.0,DEF,16
Wilson-Esbrand,Manchester City,4.0,1.0,DEF,16
Malacia,Manchester United,4.4,1.0,DEF,16
Amass,Manchester United,4.0,1.0,DEF,16
Kukonki,Manchester United,4.0,1.0,DEF,16
A.Murphy,Newcastle United,4.0,1.0,DEF,16
Botman,Newcastle United,4.4,0.0,DEF,16
Lascelles,Newcastle United,4.5,0.0,DEF,16
Targett,Newcastle United,4.0,1.0,DEF,16
Omobamidele,Nottingham Forest,4.3,1.0,DEF,16
Bella-Kotchap,Southampton,3.9,1.0,DEF,16
Larios,Southampton,4.0,0.0,DEF,16
Reguilón,Tottenham Hotspur,4.2,1.0,DEF,16
Hardy,Tottenham Hotspur,4.0,1.0,DEF,16
Casey,West Ham United,4.0,1.0,DEF,16
Scarles,West Ham United,4.0,1.0,DEF,16
Mayers,West Ham United,4.0,1.0,DEF,16
Pedro Lima,Wolverhampton Wanderers,4.0,1.0,DEF,16
Meupiyou,Wolverhampton Wanderers,4.0,1.0,DEF,16
H.Clarke,Ipswich Town,4.0,1.0,DEF,16
M.Salah,Liverpool,13.4,1.0,MID,16
Palmer,Chelsea,11.1,1.0,MID,16
Saka,Arsenal,10.6,1.0,MID,16
Mbeumo,Brentford,7.6,1.0,MID,16
Iwobi,Fulham,5.7,1.0,MID,16
Maddison,Tottenham Hotspur,7.6,1.0,MID,16
Bowen,West Ham United,7.4,1.0,MID,16
Luis Díaz,Liverpool,7.4,1.0,MID,16
B.Fernandes,Manchester United,8.4,1.0,MID,16
Johnson,Tottenham Hotspur,6.7,1.0,MID,16
Madueke,Chelsea,6.3,1.0,MID,16
McNeil,Everton,5.4,1.0,MID,16
Son,Tottenham Hotspur,9.8,1.0,MID,16
Kluivert,Bournemouth,5.5,1.0,MID,16
Mitoma,Brighton & Hove Albion,6.6,1.0,MID,16
Smith Rowe,Fulham,5.5,1.0,MID,16
Barnes,Newcastle United,6.2,1.0,MID,16
Rogers,Aston Villa,5.4,1.0,MID,16
Damsgaard,Brentford,5.0,1.0,MID,16
Kulusevski,Tottenham Hotspur,6.3,1.0,MID,16
Gordon,Newcastle United,7.2,1.0,MID,16
Enzo,Chelsea,5.0,1.0,MID,16
Rashford,Manchester United,6.9,1.0,MID,16
Souček,West Ham United,4.9,1.0,MID,16
Schade,Brentford,5.1,1.0,MID,16
Semenyo,Bournemouth,5.7,1.0,MID,16
Amad,Manchester United,5.1,1.0,MID,16
Martinelli,Arsenal,6.7,1.0,MID,16
Georginio,Brighton & Hove Albion,5.6,1.0,MID,16
Buonanotte,Leicester City,5.0,1.0,MID,16
Bernardo,Manchester City,6.3,1.0,MID,16
Trossard,Arsenal,6.8,1.0,MID,16
Tavernier,Bournemouth,5.5,0.0,MID,16
Garnacho,Manchester United,6.2,1.0,MID,16
Hudson-Odoi,Nottingham Forest,5.4,1.0,MID,16
Thomas,Arsenal,5.0,1.0,MID,16
Caicedo,Chelsea,4.9,1.0,MID,16
Kovačić,Manchester City,5.4,1.0,MID,16
Janelt,Brentford,4.9,0.75,MID,16
Mario Jr.,Wolverhampton Wanderers,5.0,1.0,MID,16
Joelinton,Newcastle United,6.0,1.0,MID,16
J.Gomes,Wolverhampton Wanderers,4.9,0.0,MID,16
Tielemans,Aston Villa,5.5,1.0,MID,16
Bruno G.,Newcastle United,6.1,1.0,MID,16
Eze,Crystal Palace,6.6,1.0,MID,16
Adama,Fulham,4.8,1.0,MID,16
Szoboszlai,Liverpool,6.3,1.0,MID,16
Cook,Bournemouth,5.0,1.0,MID,16
Szmodics,Ipswich Town,5.8,1.0,MID,16
L.Paquetá,West Ham United,5.7,1.0,MID,16
Morsy,Ipswich Town,4.9,1.0,MID,16
Jones,Liverpool,5.3,1.0,MID,16
O.Dango,Bournemouth,5.0,1.0,MID,16
Sancho,Chelsea,6.2,1.0,MID,16
I.Sarr,Crystal Palace,5.7,1.0,MID,16
Hutchinson,Ipswich Town,5.2,1.0,MID,16
Ndidi,Leicester City,5.0,0.0,MID,16
Doku,Manchester City,6.2,1.0,MID,16
Anderson,Nottingham Forest,5.0,1.0,MID,16
Gibbs-White,Nottingham Forest,6.3,1.0,MID,16
Yates,Nottingham Forest,4.9,1.0,MID,16
Lewis-Potter,Brentford,5.0,1.0,MID,16
J.Ayew,Leicester City,5.2,1.0,MID,16
De Bruyne,Manchester City,9.5,1.0,MID,16
Baleba,Brighton & Hove Albion,5.0,1.0,MID,16
Andreas,Fulham,5.0,1.0,MID,16
Diogo J.,Liverpool,7.2,0.75,MID,16
Gravenberch,Liverpool,5.0,1.0,MID,16
Sávio,Manchester City,6.5,1.0,MID,16
Aribo,Southampton,4.9,1.0,MID,16
Ødegaard,Arsenal,8.3,1.0,MID,16
Mavididi,Leicester City,5.2,1.0,MID,16
M.Fernandes,Southampton,5.0,1.0,MID,16
Kudus,West Ham United,6.2,1.0,MID,16
Onana,Aston Villa,4.9,1.0,MID,16
Nkunku,Chelsea,5.8,1.0,MID,16
Bissouma,Tottenham Hotspur,4.9,0.0,MID,16
Rice,Arsenal,6.2,1.0,MID,16
Christie,Bournemouth,4.9,1.0,MID,16
Elanga,Nottingham Forest,5.1,1.0,MID,16
Bellegarde,Wolverhampton Wanderers,5.0,1.0,MID,16
Nørgaard,Brentford,4.8,1.0,MID,16
Minteh,Brighton & Hove Albion,5.1,1.0,MID,16
Neto,Chelsea,6.2,0.0,MID,16
Casemiro,Manchester United,4.8,1.0,MID,16
J.Murphy,Newcastle United,4.9,1.0,MID,16
Hinshelwood,Brighton & Hove Albion,5.0,0.5,MID,16
Wilson,Fulham,5.2,1.0,MID,16
Gündogan,Manchester City,6.5,1.0,MID,16
Bailey,Aston Villa,6.2,0.25,MID,16
Barkley,Aston Villa,5.2,1.0,MID,16
McGinn,Aston Villa,5.2,1.0,MID,16
A.Doucoure,Everton,5.1,1.0,MID,16
Nelson,Fulham,5.0,0.0,MID,16
Werner,Tottenham Hotspur,6.2,1.0,MID,16
Summerville,West Ham United,5.7,1.0,MID,16
Hughes,Crystal Palace,4.9,1.0,MID,16
Gana,Everton,4.9,1.0,MID,16
Chaplin,Ipswich Town,5.1,1.0,MID,16
A.Fatawu,Leicester City,5.2,0.0,MID,16
El Khannouss,Leicester City,4.8,1.0,MID,16
Matheus N.,Manchester City,4.9,1.0,MID,16
Downes,Southampton,4.8,1.0,MID,16
Dibling,Southampton,4.5,1.0,MID,16
Carvalho,Brentford,4.7,1.0,MID,16
De Cordova-Reid,Leicester City,5.2,1.0,MID,16
Mac Allister,Liverpool,6.2,0.0,MID,16
P.M.Sarr,Tottenham Hotspur,4.8,1.0,MID,16
Harrison,Everton,5.2,1.0,MID,16
Winks,Leicester City,4.5,0.5,MID,16
Longstaff,Newcastle United,4.7,1.0,MID,16
Ramsey,Aston Villa,5.4,0.0,MID,16
Ayari,Brighton & Hove Albion,5.0,1.0,MID,16
Mangala,Everton,5.0,1.0,MID,16
Berge,Fulham,5.0,1.0,MID,16
Jota Silva,Nottingham Forest,5.9,1.0,MID,16
Guedes,Wolverhampton Wanderers,5.3,1.0,MID,16
Adingra,Brighton & Hove Albion,5.2,1.0,MID,16
Grealish,Manchester City,6.4,1.0,MID,16
G.Rodríguez,West Ham United,4.8,1.0,MID,16
Sinisterra,Bournemouth,4.9,0.0,MID,16
Burns,Ipswich Town,4.8,1.0,MID,16
J.Clarke,Ipswich Town,5.5,1.0,MID,16
Foden,Manchester City,9.1,1.0,MID,16
Tonali,Newcastle United,5.5,1.0,MID,16
Bentancur,Tottenham Hotspur,4.9,0.0,MID,16
Merino,Arsenal,6.0,1.0,MID,16
Wieffer,Brighton & Hove Albion,4.7,1.0,MID,16
João Félix,Chelsea,6.0,1.0,MID,16
Lindstrøm,Everton,5.1,1.0,MID,16
Willock,Newcastle United,4.8,0.5,MID,16
Brooks,Bournemouth,4.9,1.0,MID,16
Jensen,Brentford,5.3,0.0,MID,16
Mainoo,Manchester United,5.2,1.0,MID,16
Dominguez,Nottingham Forest,4.8,1.0,MID,16
C.Soler,West Ham United,5.0,1.0,MID,16
Eriksen,Manchester United,5.3,1.0,MID,16
Doyle,Wolverhampton Wanderers,4.8,1.0,MID,16
André,Wolverhampton Wanderers,5.0,1.0,MID,16
Lavia,Chelsea,4.5,1.0,MID,16
Wharton,Crystal Palace,4.7,0.0,MID,16
Lukić,Fulham,4.8,1.0,MID,16
McAteer,Leicester City,4.7,1.0,MID,16
Sosa,Nottingham Forest,5.5,1.0,MID,16
Kamada,Crystal Palace,5.1,1.0,MID,16
Lerma,Crystal Palace,4.8,1.0,MID,16
Nwaneri,Arsenal,4.5,1.0,MID,16
Yarmoliuk,Brentford,4.4,1.0,MID,16
Devenny,Crystal Palace,4.5,1.0,MID,16
Cajuste,Ipswich Town,4.5,1.0,MID,16
Ugarte,Manchester United,4.9,1.0,MID,16
Brereton Díaz,Southampton,4.9,1.0,MID,16
Skipp,Leicester City,4.8,1.0,MID,16
Scott,Bournemouth,4.7,0.0,MID,16
O'Riley,Brighton & Hove Albion,5.5,1.0,MID,16
Phillips,Ipswich Town,4.8,1.0,MID,16
Lallana,Southampton,5.0,1.0,MID,16
R.Gomes,Wolverhampton Wanderers,5.2,1.0,MID,16
C.Doucouré,Crystal Palace,4.9,1.0,MID,16
Schlupp,Crystal Palace,4.7,1.0,MID,16
Cairney,Fulham,4.8,0.0,MID,16
Álvarez,West Ham United,5.0,1.0,MID,16
Hee Chan,Wolverhampton Wanderers,6.1,1.0,MID,16
Sarabia,Wolverhampton Wanderers,5.1,0.0,MID,16
Jorginho,Arsenal,4.7,1.0,MID,16
Sterling,Arsenal,6.7,1.0,MID,16
Kamara,Aston Villa,5.0,1.0,MID,16
Jaden,Aston Villa,5.3,1.0,MID,16
Adams,Bournemouth,4.9,1.0,MID,16
Taylor,Ipswich Town,4.8,1.0,MID,16
B.Soumaré,Leicester City,4.4,0.0,MID,16
Ward-Prowse,Nottingham Forest,6.2,1.0,MID,16
Bergvall,Tottenham Hotspur,4.4,1.0,MID,16
Gray,Tottenham Hotspur,4.6,1.0,MID,16
Iroegbunam,Everton,4.4,0.0,MID,16
Enciso,Brighton & Hove Albion,5.4,1.0,MID,16
Mudryk,Chelsea,6.2,0.5,MID,16
Renato Veiga,Chelsea,4.5,1.0,MID,16
Garner,Everton,4.9,0.0,MID,16
Luongo,Ipswich Town,4.4,1.0,MID,16
Ogbene,Ipswich Town,4.9,0.0,MID,16
Mount,Manchester United,6.3,1.0,MID,16
Almirón,Newcastle United,5.5,1.0,MID,16
Buendia,Aston Villa,5.2,1.0,MID,16
Reed,Fulham,4.7,0.0,MID,16
Endo,Liverpool,4.7,1.0,MID,16
Ugochukwu,Southampton,4.5,1.0,MID,16
Fraser,Southampton,4.8,1.0,MID,16
Smallbone,Southampton,5.0,0.0,MID,16
Odobert,Tottenham Hotspur,5.3,0.0,MID,16
Philip,Bournemouth,4.8,1.0,MID,16
Milner,Brighton & Hove Albion,5.0,0.25,MID,16
Gruda,Brighton & Hove Albion,5.4,1.0,MID,16
Dewsbury-Hall,Chelsea,5.6,1.0,MID,16
Kamaldeen,Southampton,5.0,1.0,MID,16
Moore,Tottenham Hotspur,4.5,0.0,MID,16
Forbs,Wolverhampton Wanderers,5.5,1.0,MID,16
Konak,Brentford,4.5,1.0,MID,16
Sangaré,Nottingham Forest,4.4,0.0,MID,16
Irving,West Ham United,4.8,1.0,MID,16
Antony,Manchester United,5.7,1.0,MID,16
Maghoma,Brentford,4.5,1.0,MID,16
Moder,Brighton & Hove Albion,4.4,1.0,MID,16
Agbinone,Crystal Palace,4.5,1.0,MID,16
Broadhead,Ipswich Town,4.9,1.0,MID,16
Elliott,Liverpool,5.2,1.0,MID,16
McAtee,Manchester City,4.6,1.0,MID,16
Rodrigo,Manchester City,6.3,0.0,MID,16
Da Silva Moreira,Nottingham Forest,4.4,1.0,MID,16
L.Guilherme,West Ham United,4.7,1.0,MID,16
Lewis-Skelly,Arsenal,4.5,1.0,MID,16
Trevitt,Brentford,4.5,1.0,MID,16
Armstrong,Everton,4.5,1.0,MID,16
King,Fulham,4.5,1.0,MID,16
Choudhury,Leicester City,4.3,1.0,MID,16
Chiesa,Liverpool,6.8,0.75,MID,16
Collyer,Manchester United,4.5,1.0,MID,16
Danilo,Nottingham Forest,4.7,0.0,MID,16
Amo-Ameyaw,Southampton,4.4,1.0,MID,16
Cornet,Southampton,4.7,1.0,MID,16
Oulad M'hand,Arsenal,4.5,1.0,MID,16
Kabia,Arsenal,4.5,1.0,MID,16
Young,Aston Villa,4.5,1.0,MID,16
Broggio,Aston Villa,4.5,1.0,MID,16
Winterburn,Bournemouth,4.5,1.0,MID,16
Brierley,Brentford,4.5,1.0,MID,16
Dasilva,Brentford,4.8,0.0,MID,16
G.Nunes,Brentford,4.9,0.0,MID,16
Yogane,Brentford,4.5,1.0,MID,16
March,Brighton & Hove Albion,6.5,0.75,MID,16
Peupion,Brighton & Hove Albion,4.4,1.0,MID,16
Casadei,Chelsea,4.4,1.0,MID,16
Chukwuemeka,Chelsea,4.8,1.0,MID,16
Kellyman,Chelsea,4.4,0.0,MID,16
M.França,Crystal Palace,4.4,0.0,MID,16
Umeh-Chibueze,Crystal Palace,4.4,0.25,MID,16
Rodney,Crystal Palace,4.5,1.0,MID,16
Bates,Everton,4.5,1.0,MID,16
Godo,Fulham,4.5,1.0,MID,16
Golding,Leicester City,4.4,1.0,MID,16
Alves,Leicester City,4.5,1.0,MID,16
McConnell,Liverpool,4.4,1.0,MID,16
Morton,Liverpool,4.4,1.0,MID,16
Nyoni,Liverpool,4.5,1.0,MID,16
Bobb,Manchester City,4.7,0.0,MID,16
O’Reilly,Manchester City,4.9,1.0,MID,16
Wright,Manchester City,4.5,1.0,MID,16
Fletcher,Manchester United,4.5,1.0,MID,16
Fitzgerald,Manchester United,4.5,1.0,MID,16
Hayden,Newcastle United,4.4,1.0,MID,16
Kuol,Newcastle United,4.4,1.0,MID,16
Miley,Newcastle United,5.0,1.0,MID,16
O'Brien-Whitmarsh,Southampton,4.5,1.0,MID,16
Olusesi,Tottenham Hotspur,4.5,1.0,MID,16
Williams-Barnett,Tottenham Hotspur,4.5,1.0,MID,16
B.Traore,Wolverhampton Wanderers,4.8,0.0,MID,16
Cundle,Wolverhampton Wanderers,4.5,1.0,MID,16
Gonzalez,Wolverhampton Wanderers,4.4,0.0,MID,16
Edozie,Wolverhampton Wanderers,4.5,1.0,MID,16
Haaland,Manchester City,14.9,1.0,FWD,16
Wood,Nottingham Forest,6.6,1.0,FWD,16
N.Jackson,Chelsea,8.2,1.0,FWD,16
Cunha,Wolverhampton Wanderers,7.1,1.0,FWD,16
Watkins,Aston Villa,9.0,0.75,FWD,16
Wissa,Brentford,6.2,1.0,FWD,16
Welbeck,Brighton & Hove Albion,5.8,1.0,FWD,16
Isak,Newcastle United,8.6,1.0,FWD,16
Vardy,Leicester City,5.6,1.0,FWD,16
