name,team,price,condition,position,GW
Tete,Fulham,4.5,1.0,DEF,15
Livramento,Newcastle United,4.5,1.0,DEF,15
Alex Moreno,Nottingham Forest,4.4,1.0,DEF,15
Zabarnyi,Bournemouth,4.4,1.0,DEF,15
Chalobah,Crystal Palace,4.4,1.0,DEF,15
Bassey,Fulham,4.5,1.0,DEF,15
White,Arsenal,6.1,0.0,DEF,15
Van Hecke,Brighton & Hove Albion,4.5,1.0,DEF,15
Sugawara,Southampton,4.4,1.0,DEF,15
Van de Ven,Tottenham Hotspur,4.5,0.0,DEF,15
Smith,Bournemouth,4.5,1.0,DEF,15
Rúben,Manchester City,5.4,1.0,DEF,15
Walker-Peters,Southampton,4.4,1.0,DEF,15
Faes,Leicester City,4.1,1.0,DEF,15
Harwood-Bellis,Southampton,4.1,1.0,DEF,15
Konsa,Aston Villa,4.4,1.0,DEF,15
Dunk,Brighton & Hove Albion,4.4,1.0,DEF,15
Branthwaite,Everton,4.8,1.0,DEF,15
Akanji,Manchester City,5.4,0.5,DEF,15
Huijsen,Bournemouth,4.3,1.0,DEF,15
Cash,Aston Villa,4.4,1.0,DEF,15
Pau,Aston Villa,4.4,1.0,DEF,15
Senesi,Bournemouth,4.8,0.0,DEF,15
Calafiori,Arsenal,5.8,0.75,DEF,15
Andersen,Fulham,4.2,0.0,DEF,15
Stones,Manchester City,5.3,0.0,DEF,15
N.Williams,Nottingham Forest,4.3,1.0,DEF,15
Van den Berg,Brentford,4.1,1.0,DEF,15
F.Kadıoğlu,Brighton & Hove Albion,4.5,0.25,DEF,15
W.Fofana,Chelsea,4.5,0.0,DEF,15
Kristiansen,Leicester City,4.5,1.0,DEF,15
O'Shea,Ipswich Town,4.0,1.0,DEF,15
Mavropanos,West Ham United,4.4,1.0,DEF,15
N.Semedo,Wolverhampton Wanderers,4.5,1.0,DEF,15
Toti,Wolverhampton Wanderers,4.3,1.0,DEF,15
Gusto,Chelsea,4.9,1.0,DEF,15
Bednarek,Southampton,4.0,0.5,DEF,15
Zinchenko,Arsenal,4.8,1.0,DEF,15
Disasi,Chelsea,4.2,1.0,DEF,15
Tuanzebe,Ipswich Town,4.0,0.0,DEF,15
Dragusin,Tottenham Hotspur,4.3,1.0,DEF,15
Todibo,West Ham United,4.3,0.75,DEF,15
Roerslev,Brentford,4.3,1.0,DEF,15
Igor,Brighton & Hove Albion,4.4,1.0,DEF,15
Okoli,Leicester City,4.0,1.0,DEF,15
Evans,Manchester United,4.4,0.0,DEF,15
Trippier,Newcastle United,5.6,0.75,DEF,15
Dawson,Wolverhampton Wanderers,4.4,1.0,DEF,15
Estupiñan,Brighton & Hove Albion,5.1,1.0,DEF,15
Clyne,Crystal Palace,4.3,1.0,DEF,15
Tsimikas,Liverpool,4.6,0.0,DEF,15
Diego Carlos,Aston Villa,4.5,1.0,DEF,15
Diop,Fulham,4.4,1.0,DEF,15
Greaves,Ipswich Town,4.0,1.0,DEF,15
Kiwior,Arsenal,4.8,1.0,DEF,15
C.Richards,Crystal Palace,4.4,1.0,DEF,15
Bradley,Liverpool,4.7,0.0,DEF,15
Coufal,West Ham United,4.2,1.0,DEF,15
Maatsen,Aston Villa,4.6,1.0,DEF,15
Gomez,Liverpool,4.9,1.0,DEF,15
Walker,Manchester City,5.2,1.0,DEF,15
Kelly,Newcastle United,4.3,1.0,DEF,15
Krafth,Newcastle United,4.3,0.0,DEF,15
Manning,Southampton,4.3,1.0,DEF,15
Stephens,Southampton,4.0,0.0,DEF,15
Davies,Tottenham Hotspur,4.3,0.0,DEF,15
S.Bueno,Wolverhampton Wanderers,4.3,1.0,DEF,15
Tosin,Chelsea,4.2,1.0,DEF,15
Burgess,Ipswich Town,4.0,1.0,DEF,15
Aké,Manchester City,5.3,0.0,DEF,15
Maguire,Manchester United,4.9,1.0,DEF,15
J.Araujo,Bournemouth,4.4,0.0,DEF,15
Lamptey,Brighton & Hove Albion,4.4,1.0,DEF,15
Ajer,Brentford,4.4,0.5,DEF,15
Johnson,Ipswich Town,4.0,1.0,DEF,15
Morato,Nottingham Forest,4.5,1.0,DEF,15
Vestergaard,Leicester City,4.0,1.0,DEF,15
Taylor,Southampton,3.9,1.0,DEF,15
James,Chelsea,4.9,0.0,DEF,15
Castagne,Fulham,4.2,1.0,DEF,15
B.Badiashile,Chelsea,4.3,1.0,DEF,15
Woolfenden,Ipswich Town,4.0,1.0,DEF,15
Doherty,Wolverhampton Wanderers,4.3,1.0,DEF,15
Nedeljkovic,Aston Villa,4.0,1.0,DEF,15
Lindelof,Manchester United,4.3,0.0,DEF,15
Boly,Nottingham Forest,4.2,1.0,DEF,15
Spence,Tottenham Hotspur,4.4,1.0,DEF,15
Cresswell,West Ham United,4.0,1.0,DEF,15
Mosquera,Wolverhampton Wanderers,3.9,0.0,DEF,15
Mings,Aston Villa,4.4,1.0,DEF,15
Bogarde,Aston Villa,4.0,1.0,DEF,15
J.Cuenca,Fulham,4.4,1.0,DEF,15
Coady,Leicester City,4.0,1.0,DEF,15
Ricardo,Leicester City,4.2,0.0,DEF,15
Quansah,Liverpool,3.9,1.0,DEF,15
Shaw,Manchester United,4.9,0.0,DEF,15
Tomiyasu,Arsenal,4.8,0.0,DEF,15
Aarons,Bournemouth,4.3,1.0,DEF,15
Mee,Brentford,4.2,1.0,DEF,15
Webster,Brighton & Hove Albion,4.3,0.25,DEF,15
Chadi Riad,Crystal Palace,4.3,0.0,DEF,15
Kporha,Crystal Palace,4.0,1.0,DEF,15
Coleman,Everton,4.3,1.0,DEF,15
Patterson,Everton,4.4,1.0,DEF,15
O'Brien,Everton,4.6,1.0,DEF,15
Sessegnon,Fulham,4.2,1.0,DEF,15
Townsend,Ipswich Town,4.0,1.0,DEF,15
Yoro,Manchester United,4.3,1.0,DEF,15
Toffolo,Nottingham Forest,4.3,1.0,DEF,15
Bree,Southampton,3.9,1.0,DEF,15
Edwards,Southampton,3.9,1.0,DEF,15
Pond,Wolverhampton Wanderers,3.9,1.0,DEF,15
Tierney,Arsenal,4.3,1.0,DEF,15
Kacurri,Arsenal,4.0,1.0,DEF,15
Heaven,Arsenal,4.0,1.0,DEF,15
Nichols,Arsenal,4.0,1.0,DEF,15
Hause,Aston Villa,4.0,1.0,DEF,15
Swinkels,Aston Villa,4.0,1.0,DEF,15
Hill,Bournemouth,3.9,1.0,DEF,15
Kinsey,Bournemouth,4.0,1.0,DEF,15
Henry,Brentford,4.3,0.0,DEF,15
Hickey,Brentford,4.3,0.0,DEF,15
Ji-soo,Brentford,3.9,1.0,DEF,15
Meghoma,Brentford,4.0,1.0,DEF,15
Samuels,Brighton & Hove Albion,4.0,1.0,DEF,15
McConville,Brighton & Hove Albion,4.0,1.0,DEF,15
Slater,Brighton & Hove Albion,4.0,1.0,DEF,15
Chilwell,Chelsea,4.7,1.0,DEF,15
Holding,Crystal Palace,4.3,1.0,DEF,15
Ward,Crystal Palace,4.3,1.0,DEF,15
Dixon,Everton,4.0,1.0,DEF,15
Amissah,Fulham,4.0,1.0,DEF,15
Thomas,Leicester City,3.9,1.0,DEF,15
Nallo,Liverpool,4.0,1.0,DEF,15
Simpson-Pusey,Manchester City,4.0,1.0,DEF,15
Wilson-Esbrand,Manchester City,4.0,1.0,DEF,15
Malacia,Manchester United,4.4,1.0,DEF,15
Amass,Manchester United,4.0,1.0,DEF,15
Kukonki,Manchester United,4.0,1.0,DEF,15
A.Murphy,Newcastle United,4.0,1.0,DEF,15
Botman,Newcastle United,4.4,0.0,DEF,15
Lascelles,Newcastle United,4.5,0.0,DEF,15
Targett,Newcastle United,4.0,1.0,DEF,15
Omobamidele,Nottingham Forest,4.3,1.0,DEF,15
Bella-Kotchap,Southampton,3.9,1.0,DEF,15
Larios,Southampton,4.0,0.0,DEF,15
Wood,Southampton,4.0,1.0,DEF,15
Reguilón,Tottenham Hotspur,4.2,1.0,DEF,15
Hardy,Tottenham Hotspur,4.0,1.0,DEF,15
Casey,West Ham United,4.0,1.0,DEF,15
Scarles,West Ham United,4.0,1.0,DEF,15
Mayers,West Ham United,4.0,1.0,DEF,15
Pedro Lima,Wolverhampton Wanderers,4.0,1.0,DEF,15
Meupiyou,Wolverhampton Wanderers,4.0,0.75,DEF,15
H.Clarke,Ipswich Town,4.0,1.0,DEF,15
M.Salah,Liverpool,13.3,1.0,MID,15
Palmer,Chelsea,11.0,1.0,MID,15
Saka,Arsenal,10.5,1.0,MID,15
Mbeumo,Brentford,7.7,1.0,MID,15
Iwobi,Fulham,5.6,1.0,MID,15
Luis Díaz,Liverpool,7.5,1.0,MID,15
Maddison,Tottenham Hotspur,7.6,1.0,MID,15
Madueke,Chelsea,6.3,1.0,MID,15
Johnson,Tottenham Hotspur,6.7,1.0,MID,15
McNeil,Everton,5.5,1.0,MID,15
B.Fernandes,Manchester United,8.5,1.0,MID,15
Bowen,West Ham United,7.4,1.0,MID,15
Kluivert,Bournemouth,5.5,1.0,MID,15
Mitoma,Brighton & Hove Albion,6.5,1.0,MID,15
Smith Rowe,Fulham,5.6,1.0,MID,15
Rogers,Aston Villa,5.3,1.0,MID,15
Damsgaard,Brentford,5.0,1.0,MID,15
Son,Tottenham Hotspur,9.8,1.0,MID,15
Gordon,Newcastle United,7.2,1.0,MID,15
Rashford,Manchester United,7.0,1.0,MID,15
Barnes,Newcastle United,6.2,1.0,MID,15
Martinelli,Arsenal,6.8,1.0,MID,15
Semenyo,Bournemouth,5.7,1.0,MID,15
Kulusevski,Tottenham Hotspur,6.3,1.0,MID,15
Buonanotte,Leicester City,5.0,0.0,MID,15
Georginio,Brighton & Hove Albion,5.6,1.0,MID,15
Trossard,Arsenal,6.8,1.0,MID,15
Schade,Brentford,5.1,1.0,MID,15
Amad,Manchester United,5.0,1.0,MID,15
Tavernier,Bournemouth,5.5,1.0,MID,15
Thomas,Arsenal,5.0,1.0,MID,15
Enzo,Chelsea,4.9,1.0,MID,15
Kovačić,Manchester City,5.4,0.0,MID,15
Souček,West Ham United,4.9,1.0,MID,15
Janelt,Brentford,4.9,1.0,MID,15
Bernardo,Manchester City,6.3,1.0,MID,15
Garnacho,Manchester United,6.3,1.0,MID,15
Hudson-Odoi,Nottingham Forest,5.4,1.0,MID,15
Mario Jr.,Wolverhampton Wanderers,5.0,1.0,MID,15
Caicedo,Chelsea,4.9,1.0,MID,15
Joelinton,Newcastle United,6.0,1.0,MID,15
J.Gomes,Wolverhampton Wanderers,4.9,1.0,MID,15
Tielemans,Aston Villa,5.5,1.0,MID,15
Szoboszlai,Liverpool,6.3,1.0,MID,15
Adama,Fulham,4.8,1.0,MID,15
Bruno G.,Newcastle United,6.1,1.0,MID,15
Eze,Crystal Palace,6.6,1.0,MID,15
Cook,Bournemouth,5.0,1.0,MID,15
Szmodics,Ipswich Town,5.8,1.0,MID,15
Jones,Liverpool,5.3,1.0,MID,15
L.Paquetá,West Ham United,5.8,1.0,MID,15
Morsy,Ipswich Town,4.9,1.0,MID,15
Ndidi,Leicester City,5.0,1.0,MID,15
Doku,Manchester City,6.2,1.0,MID,15
Lewis-Potter,Brentford,5.0,1.0,MID,15
Baleba,Brighton & Hove Albion,5.0,1.0,MID,15
I.Sarr,Crystal Palace,5.7,1.0,MID,15
Hutchinson,Ipswich Town,5.2,1.0,MID,15
Diogo J.,Liverpool,7.2,0.25,MID,15
Gravenberch,Liverpool,5.0,1.0,MID,15
Yates,Nottingham Forest,4.9,1.0,MID,15
Andreas,Fulham,5.1,1.0,MID,15
J.Ayew,Leicester City,5.2,1.0,MID,15
De Bruyne,Manchester City,9.4,1.0,MID,15
Sávio,Manchester City,6.5,1.0,MID,15
Aribo,Southampton,4.9,1.0,MID,15
Mavididi,Leicester City,5.3,1.0,MID,15
Anderson,Nottingham Forest,5.0,1.0,MID,15
Ødegaard,Arsenal,8.3,1.0,MID,15
Onana,Aston Villa,4.9,0.5,MID,15
M.Fernandes,Southampton,5.0,1.0,MID,15
Nkunku,Chelsea,5.8,1.0,MID,15
Bissouma,Tottenham Hotspur,4.9,1.0,MID,15
Sancho,Chelsea,6.2,1.0,MID,15
Casemiro,Manchester United,4.8,1.0,MID,15
Elanga,Nottingham Forest,5.1,1.0,MID,15
Bellegarde,Wolverhampton Wanderers,5.0,1.0,MID,15
Rice,Arsenal,6.2,1.0,MID,15
Christie,Bournemouth,4.9,1.0,MID,15
Hinshelwood,Brighton & Hove Albion,5.0,0.25,MID,15
Neto,Chelsea,6.2,1.0,MID,15
A.Doucoure,Everton,5.1,1.0,MID,15
Nelson,Fulham,5.0,0.0,MID,15
Wilson,Fulham,5.2,1.0,MID,15
Bailey,Aston Villa,6.2,1.0,MID,15
Barkley,Aston Villa,5.2,1.0,MID,15
Gana,Everton,4.9,1.0,MID,15
A.Fatawu,Leicester City,5.2,0.0,MID,15
Gündogan,Manchester City,6.5,1.0,MID,15
Werner,Tottenham Hotspur,6.2,1.0,MID,15
O.Dango,Bournemouth,5.0,1.0,MID,15
Mac Allister,Liverpool,6.2,0.0,MID,15
Downes,Southampton,4.8,1.0,MID,15
Kudus,West Ham United,6.2,1.0,MID,15
Summerville,West Ham United,5.7,1.0,MID,15
McGinn,Aston Villa,5.2,1.0,MID,15
Nørgaard,Brentford,4.8,0.75,MID,15
Harrison,Everton,5.3,1.0,MID,15
El Khannouss,Leicester City,4.8,1.0,MID,15
Gibbs-White,Nottingham Forest,6.3,1.0,MID,15
Dibling,Southampton,4.5,1.0,MID,15
P.M.Sarr,Tottenham Hotspur,4.8,1.0,MID,15
Carvalho,Brentford,4.7,1.0,MID,15
Minteh,Brighton & Hove Albion,5.1,1.0,MID,15
Winks,Leicester City,4.5,0.25,MID,15
Ramsey,Aston Villa,5.4,0.0,MID,15
Mangala,Everton,5.0,1.0,MID,15
J.Murphy,Newcastle United,4.9,1.0,MID,15
Adingra,Brighton & Hove Albion,5.3,1.0,MID,15
Longstaff,Newcastle United,4.7,1.0,MID,15
Jota Silva,Nottingham Forest,5.9,1.0,MID,15
G.Rodríguez,West Ham United,4.8,1.0,MID,15
Guedes,Wolverhampton Wanderers,5.3,1.0,MID,15
Grealish,Manchester City,6.4,1.0,MID,15
Sinisterra,Bournemouth,4.9,0.0,MID,15
Ayari,Brighton & Hove Albion,5.0,1.0,MID,15
Chaplin,Ipswich Town,5.1,1.0,MID,15
Foden,Manchester City,9.1,0.0,MID,15
Matheus N.,Manchester City,4.9,1.0,MID,15
Bentancur,Tottenham Hotspur,5.0,0.0,MID,15
Lindstrøm,Everton,5.1,1.0,MID,15
Berge,Fulham,5.0,1.0,MID,15
Burns,Ipswich Town,4.8,1.0,MID,15
J.Clarke,Ipswich Town,5.5,1.0,MID,15
Tonali,Newcastle United,5.5,1.0,MID,15
Willock,Newcastle United,4.8,1.0,MID,15
Merino,Arsenal,6.0,1.0,MID,15
Jensen,Brentford,5.3,0.0,MID,15
João Félix,Chelsea,6.1,1.0,MID,15
Eriksen,Manchester United,5.4,1.0,MID,15
Dominguez,Nottingham Forest,4.8,1.0,MID,15
Wieffer,Brighton & Hove Albion,4.7,1.0,MID,15
Lavia,Chelsea,4.5,1.0,MID,15
Hughes,Crystal Palace,4.9,1.0,MID,15
Wharton,Crystal Palace,4.7,0.0,MID,15
Mainoo,Manchester United,5.2,1.0,MID,15
Sosa,Nottingham Forest,5.5,1.0,MID,15
C.Soler,West Ham United,5.0,1.0,MID,15
Doyle,Wolverhampton Wanderers,4.8,1.0,MID,15
Brooks,Bournemouth,4.9,1.0,MID,15
Kamada,Crystal Palace,5.1,1.0,MID,15
Lukić,Fulham,4.8,1.0,MID,15
De Cordova-Reid,Leicester City,5.2,1.0,MID,15
André,Wolverhampton Wanderers,5.0,1.0,MID,15
McAteer,Leicester City,4.7,1.0,MID,15
Nwaneri,Arsenal,4.5,1.0,MID,15
Lerma,Crystal Palace,4.8,1.0,MID,15
Devenny,Crystal Palace,4.5,1.0,MID,15
Cajuste,Ipswich Town,4.5,1.0,MID,15
Brereton Díaz,Southampton,4.9,1.0,MID,15
Scott,Bournemouth,4.7,0.0,MID,15
Yarmoliuk,Brentford,4.4,1.0,MID,15
Phillips,Ipswich Town,4.9,1.0,MID,15
Skipp,Leicester City,4.8,1.0,MID,15
Ugarte,Manchester United,4.9,1.0,MID,15
Lallana,Southampton,5.0,0.0,MID,15
O'Riley,Brighton & Hove Albion,5.5,1.0,MID,15
C.Doucouré,Crystal Palace,4.9,1.0,MID,15
Schlupp,Crystal Palace,4.7,1.0,MID,15
Cairney,Fulham,4.8,0.0,MID,15
Hee Chan,Wolverhampton Wanderers,6.1,1.0,MID,15
R.Gomes,Wolverhampton Wanderers,5.2,1.0,MID,15
Sarabia,Wolverhampton Wanderers,5.1,0.75,MID,15
Sterling,Arsenal,6.7,1.0,MID,15
Adams,Bournemouth,4.9,1.0,MID,15
Ward-Prowse,Nottingham Forest,6.2,1.0,MID,15
Jaden,Aston Villa,5.3,1.0,MID,15
Iroegbunam,Everton,4.4,0.0,MID,15
B.Soumaré,Leicester City,4.4,1.0,MID,15
Bergvall,Tottenham Hotspur,4.4,1.0,MID,15
Gray,Tottenham Hotspur,4.6,1.0,MID,15
Álvarez,West Ham United,5.0,1.0,MID,15
Jorginho,Arsenal,4.7,1.0,MID,15
Enciso,Brighton & Hove Albion,5.4,1.0,MID,15
Mudryk,Chelsea,6.2,0.5,MID,15
Garner,Everton,4.9,0.0,MID,15
Luongo,Ipswich Town,4.4,1.0,MID,15
Taylor,Ipswich Town,4.8,1.0,MID,15
Ogbene,Ipswich Town,4.9,0.0,MID,15
Buendia,Aston Villa,5.2,1.0,MID,15
Kamara,Aston Villa,5.0,1.0,MID,15
Renato Veiga,Chelsea,4.5,1.0,MID,15
Reed,Fulham,4.8,0.0,MID,15
Endo,Liverpool,4.7,1.0,MID,15
Mount,Manchester United,6.3,1.0,MID,15
Almirón,Newcastle United,5.5,1.0,MID,15
Ugochukwu,Southampton,4.5,1.0,MID,15
Fraser,Southampton,4.8,1.0,MID,15
Smallbone,Southampton,5.0,0.0,MID,15
Odobert,Tottenham Hotspur,5.3,0.0,MID,15
Milner,Brighton & Hove Albion,5.0,0.0,MID,15
Gruda,Brighton & Hove Albion,5.4,1.0,MID,15
Dewsbury-Hall,Chelsea,5.6,1.0,MID,15
Moore,Tottenham Hotspur,4.5,0.0,MID,15
Forbs,Wolverhampton Wanderers,5.5,1.0,MID,15
Philip,Bournemouth,4.8,1.0,MID,15
Konak,Brentford,4.5,1.0,MID,15
Sangaré,Nottingham Forest,4.4,0.0,MID,15
Kamaldeen,Southampton,5.0,1.0,MID,15
Irving,West Ham United,4.8,1.0,MID,15
Antony,Manchester United,5.7,1.0,MID,15
Moder,Brighton & Hove Albion,4.4,1.0,MID,15
Agbinone,Crystal Palace,4.5,1.0,MID,15
Broadhead,Ipswich Town,4.9,1.0,MID,15
Elliott,Liverpool,5.2,1.0,MID,15
McAtee,Manchester City,4.6,1.0,MID,15
Rodrigo,Manchester City,6.3,0.0,MID,15
Da Silva Moreira,Nottingham Forest,4.4,1.0,MID,15
L.Guilherme,West Ham United,4.7,1.0,MID,15
Lewis-Skelly,Arsenal,4.5,0.75,MID,15
Trevitt,Brentford,4.5,1.0,MID,15
Maghoma,Brentford,4.5,1.0,MID,15
Armstrong,Everton,4.5,1.0,MID,15
King,Fulham,4.5,1.0,MID,15
Choudhury,Leicester City,4.3,1.0,MID,15
Chiesa,Liverpool,6.8,0.75,MID,15
Collyer,Manchester United,4.5,1.0,MID,15
Danilo,Nottingham Forest,4.7,0.0,MID,15
Amo-Ameyaw,Southampton,4.4,1.0,MID,15
Cornet,Southampton,4.7,1.0,MID,15
Oulad M'hand,Arsenal,4.5,1.0,MID,15
Kabia,Arsenal,4.5,1.0,MID,15
Young,Aston Villa,4.5,1.0,MID,15
Broggio,Aston Villa,4.5,1.0,MID,15
Winterburn,Bournemouth,4.5,1.0,MID,15
Brierley,Brentford,4.5,1.0,MID,15
Dasilva,Brentford,4.8,0.0,MID,15
G.Nunes,Brentford,4.9,0.0,MID,15
Yogane,Brentford,4.5,1.0,MID,15
March,Brighton & Hove Albion,6.5,0.25,MID,15
Peupion,Brighton & Hove Albion,4.4,1.0,MID,15
Casadei,Chelsea,4.4,1.0,MID,15
Chukwuemeka,Chelsea,4.8,1.0,MID,15
Kellyman,Chelsea,4.4,0.0,MID,15
M.França,Crystal Palace,4.4,0.0,MID,15
Umeh-Chibueze,Crystal Palace,4.4,0.25,MID,15
Rodney,Crystal Palace,4.5,1.0,MID,15
Bates,Everton,4.5,1.0,MID,15
Godo,Fulham,4.5,1.0,MID,15
Golding,Leicester City,4.4,1.0,MID,15
Alves,Leicester City,4.5,1.0,MID,15
McConnell,Liverpool,4.4,1.0,MID,15
Morton,Liverpool,4.4,1.0,MID,15
Nyoni,Liverpool,4.5,1.0,MID,15
Bobb,Manchester City,4.7,0.0,MID,15
O’Reilly,Manchester City,4.9,1.0,MID,15
Wright,Manchester City,4.5,1.0,MID,15
Fletcher,Manchester United,4.5,1.0,MID,15
Fitzgerald,Manchester United,4.5,1.0,MID,15
Hayden,Newcastle United,4.5,1.0,MID,15
Kuol,Newcastle United,4.5,1.0,MID,15
Miley,Newcastle United,5.0,1.0,MID,15
O'Brien-Whitmarsh,Southampton,4.5,1.0,MID,15
Olusesi,Tottenham Hotspur,4.5,1.0,MID,15
Williams-Barnett,Tottenham Hotspur,4.5,1.0,MID,15
B.Traore,Wolverhampton Wanderers,4.8,0.0,MID,15
Cundle,Wolverhampton Wanderers,4.5,1.0,MID,15
Gonzalez,Wolverhampton Wanderers,4.4,0.0,MID,15
Edozie,Wolverhampton Wanderers,4.5,1.0,MID,15
Haaland,Manchester City,15.0,1.0,FWD,15
Wood,Nottingham Forest,6.5,1.0,FWD,15
Cunha,Wolverhampton Wanderers,7.1,1.0,FWD,15
N.Jackson,Chelsea,8.2,1.0,FWD,15
Watkins,Aston Villa,9.0,1.0,FWD,15
Welbeck,Brighton & Hove Albion,5.9,0.75,FWD,15
Wissa,Brentford,6.2,1.0,FWD,15
Strand Larsen,Wolverhampton Wanderers,5.6,1.0,FWD,15
Evanilson,Bournemouth,6.1,1.0,FWD,15
